Channel              :		CH1
Frequency            :		  ?
Period               :		  ?
PK-PK                :		3.047V
Probe attenuation    :		1X
Voltage per ADC value:		4.882813mV
Time interval        :		1000.00000us

index		CH1_Voltage(mV)
1		4140.625000
2		4140.625000
3		4140.625000
4		4140.625000
5		4140.625000
6		4140.625000
7		4140.625000
8		4140.625000
9		4140.625000
10		4140.625000
11		4062.500000
12		4062.500000
13		4062.500000
14		4062.500000
15		4062.500000
16		4062.500000
17		4062.500000
18		4062.500000
19		4062.500000
20		4062.500000
21		3984.375000
22		3984.375000
23		3984.375000
24		3984.375000
25		3984.375000
26		3984.375000
27		3984.375000
28		3984.375000
29		3984.375000
30		3984.375000
31		3984.375000
32		3906.250000
33		3906.250000
34		3906.250000
35		3906.250000
36		3906.250000
37		3906.250000
38		3906.250000
39		3906.250000
40		3906.250000
41		3906.250000
42		3906.250000
43		3828.125000
44		3828.125000
45		3828.125000
46		3828.125000
47		3828.125000
48		3828.125000
49		3828.125000
50		3828.125000
51		3828.125000
52		3828.125000
53		3750.000000
54		3750.000000
55		3828.125000
56		3750.000000
57		3750.000000
58		3750.000000
59		3750.000000
60		3750.000000
61		3750.000000
62		3750.000000
63		3750.000000
64		3750.000000
65		3750.000000
66		3671.875000
67		3671.875000
68		3671.875000
69		3671.875000
70		3671.875000
71		3671.875000
72		3671.875000
73		3671.875000
74		3671.875000
75		3671.875000
76		3671.875000
77		3671.875000
78		3671.875000
79		3671.875000
80		3593.750000
81		3593.750000
82		3593.750000
83		3593.750000
84		3593.750000
85		3593.750000
86		3593.750000
87		3593.750000
88		3593.750000
89		3593.750000
90		3515.625000
91		3515.625000
92		3515.625000
93		3515.625000
94		3515.625000
95		3515.625000
96		3515.625000
97		3515.625000
98		3515.625000
99		3515.625000
100		3515.625000
101		3515.625000
102		3515.625000
103		3515.625000
104		3437.500000
105		3437.500000
106		3437.500000
107		3437.500000
108		3437.500000
109		3437.500000
110		3437.500000
111		3437.500000
112		3437.500000
113		3437.500000
114		3437.500000
115		3437.500000
116		3437.500000
117		3437.500000
118		3437.500000
119		3359.375000
120		3359.375000
121		3359.375000
122		3359.375000
123		3359.375000
124		3359.375000
125		3359.375000
126		3359.375000
127		3359.375000
128		3359.375000
129		3359.375000
130		3359.375000
131		3359.375000
132		3359.375000
133		3359.375000
134		3359.375000
135		3359.375000
136		3281.250000
137		3281.250000
138		3281.250000
139		3281.250000
140		3281.250000
141		3281.250000
142		3281.250000
143		3281.250000
144		3281.250000
145		3281.250000
146		3281.250000
147		3281.250000
148		3281.250000
149		3281.250000
150		3281.250000
151		3203.125000
152		3203.125000
153		3203.125000
154		3203.125000
155		3203.125000
156		3203.125000
157		3203.125000
158		3203.125000
159		3203.125000
160		3203.125000
161		3203.125000
162		3203.125000
163		3203.125000
164		3203.125000
165		3203.125000
166		3203.125000
167		3203.125000
168		3203.125000
169		3125.000000
170		3125.000000
171		3125.000000
172		3125.000000
173		3125.000000
174		3125.000000
175		3125.000000
176		3125.000000
177		3125.000000
178		3125.000000
179		3125.000000
180		3125.000000
181		3125.000000
182		3125.000000
183		3125.000000
184		3125.000000
185		3125.000000
186		3125.000000
187		3125.000000
188		3046.875000
189		3046.875000
190		3046.875000
191		3046.875000
192		3046.875000
193		3046.875000
194		3046.875000
195		3046.875000
196		3046.875000
197		3046.875000
198		3046.875000
199		3046.875000
200		3046.875000
201		3046.875000
202		3046.875000
203		3046.875000
204		3046.875000
205		3046.875000
206		3046.875000
207		3046.875000
208		3046.875000
209		3046.875000
210		3046.875000
211		3046.875000
212		2968.750000
213		2968.750000
214		2968.750000
215		2968.750000
216		2968.750000
217		2968.750000
218		2968.750000
219		2968.750000
220		2968.750000
221		2968.750000
222		2968.750000
223		2968.750000
224		2968.750000
225		2968.750000
226		2968.750000
227		2968.750000
228		2968.750000
229		2968.750000
230		2968.750000
231		2968.750000
232		2968.750000
233		2890.625000
234		2968.750000
235		2890.625000
236		2968.750000
237		2890.625000
238		2890.625000
239		2890.625000
240		2890.625000
241		2890.625000
242		2890.625000
243		2890.625000
244		2890.625000
245		2890.625000
246		2890.625000
247		2890.625000
248		2890.625000
249		2890.625000
250		2890.625000
251		2890.625000
252		2890.625000
253		2890.625000
254		2890.625000
255		2890.625000
256		2890.625000
257		2890.625000
258		2890.625000
259		2890.625000
260		2890.625000
261		2890.625000
262		2890.625000
263		2890.625000
264		2890.625000
265		2812.500000
266		2812.500000
267		2812.500000
268		2812.500000
269		2812.500000
270		2812.500000
271		2812.500000
272		2812.500000
273		2812.500000
274		2812.500000
275		2812.500000
276		2812.500000
277		2812.500000
278		2812.500000
279		2812.500000
280		2812.500000
281		2812.500000
282		2812.500000
283		2812.500000
284		2812.500000
285		2812.500000
286		2812.500000
287		2812.500000
288		2812.500000
289		2812.500000
290		2812.500000
291		2812.500000
292		2812.500000
293		2812.500000
294		2812.500000
295		2812.500000
296		2812.500000
297		2812.500000
298		2812.500000
299		2812.500000
300		2812.500000
301		2812.500000
302		2812.500000
303		2812.500000
304		2812.500000
305		2734.375000
306		2734.375000
307		2734.375000
308		2734.375000
309		2734.375000
310		2734.375000
311		2734.375000
312		2734.375000
313		2734.375000
314		2734.375000
315		2734.375000
316		2734.375000
317		2734.375000
318		2734.375000
319		2734.375000
320		2734.375000
321		2734.375000
322		2734.375000
323		2734.375000
324		2734.375000
325		2734.375000
326		2734.375000
327		2734.375000
328		2734.375000
329		2734.375000
330		2734.375000
331		2734.375000
332		2734.375000
333		2734.375000
334		2734.375000
335		2734.375000
336		2734.375000
337		2734.375000
338		2734.375000
339		2734.375000
340		2734.375000
341		2734.375000
342		2734.375000
343		2734.375000
344		2734.375000
345		2734.375000
346		2734.375000
347		2734.375000
348		2734.375000
349		2734.375000
350		2734.375000
351		2734.375000
352		2734.375000
353		2734.375000
354		2734.375000
355		2734.375000
356		2734.375000
357		2734.375000
358		2734.375000
359		2734.375000
360		2734.375000
361		2734.375000
362		2734.375000
363		2734.375000
364		2734.375000
365		2734.375000
366		2734.375000
367		2734.375000
368		2734.375000
369		2734.375000
370		2734.375000
371		2734.375000
372		2734.375000
373		2734.375000
374		2734.375000
375		2734.375000
376		2734.375000
377		2734.375000
378		2734.375000
379		2734.375000
380		2734.375000
381		2734.375000
382		2734.375000
383		2734.375000
384		2734.375000
385		2734.375000
386		2734.375000
387		2734.375000
388		2734.375000
389		2734.375000
390		2656.250000
391		2734.375000
392		2734.375000
393		2734.375000
394		2734.375000
395		2734.375000
396		2734.375000
397		2734.375000
398		2734.375000
399		2734.375000
400		2734.375000
401		2734.375000
402		2734.375000
403		2734.375000
404		2734.375000
405		2734.375000
406		2734.375000
407		2734.375000
408		2734.375000
409		2734.375000
410		2734.375000
411		2734.375000
412		2734.375000
413		2734.375000
414		2734.375000
415		2734.375000
416		2734.375000
417		2734.375000
418		2734.375000
419		2734.375000
420		2734.375000
421		2734.375000
422		2734.375000
423		2734.375000
424		2734.375000
425		2734.375000
426		2734.375000
427		2734.375000
428		2734.375000
429		2734.375000
430		2734.375000
431		2734.375000
432		2734.375000
433		2734.375000
434		2734.375000
435		2734.375000
436		2734.375000
437		2734.375000
438		2734.375000
439		2734.375000
440		2734.375000
441		2734.375000
442		2734.375000
443		2734.375000
444		2734.375000
445		2734.375000
446		2734.375000
447		2734.375000
448		2734.375000
449		2734.375000
450		2734.375000
451		2734.375000
452		2734.375000
453		2734.375000
454		2734.375000
455		2734.375000
456		2734.375000
457		2734.375000
458		2734.375000
459		2734.375000
460		2734.375000
461		2734.375000
462		2734.375000
463		2734.375000
464		2734.375000
465		2734.375000
466		2734.375000
467		2734.375000
468		2734.375000
469		2734.375000
470		2734.375000
471		2734.375000
472		2734.375000
473		2734.375000
474		2734.375000
475		2734.375000
476		2734.375000
477		2734.375000
478		2734.375000
479		2734.375000
480		2734.375000
481		2734.375000
482		2734.375000
483		2734.375000
484		2734.375000
485		2734.375000
486		2734.375000
487		2734.375000
488		2734.375000
489		2734.375000
490		2734.375000
491		2734.375000
492		2734.375000
493		2812.500000
494		2812.500000
495		2812.500000
496		2812.500000
497		2812.500000
498		2812.500000
499		2812.500000
500		2812.500000
501		2812.500000
502		2812.500000
503		2812.500000
504		2812.500000
505		2812.500000
506		2812.500000
507		2812.500000
508		2812.500000
509		2812.500000
510		2812.500000
511		2812.500000
512		2812.500000
513		2812.500000
514		2812.500000
515		2812.500000
516		2812.500000
517		2812.500000
518		2812.500000
519		2812.500000
520		2812.500000
521		2812.500000
522		2812.500000
523		2812.500000
524		2812.500000
525		2812.500000
526		2812.500000
527		2812.500000
528		2812.500000
529		2812.500000
530		2812.500000
531		2812.500000
532		2812.500000
533		2812.500000
534		2890.625000
535		2890.625000
536		2890.625000
537		2890.625000
538		2890.625000
539		2890.625000
540		2890.625000
541		2890.625000
542		2890.625000
543		2890.625000
544		2890.625000
545		2890.625000
546		2890.625000
547		2890.625000
548		2890.625000
549		2890.625000
550		2890.625000
551		2890.625000
552		2890.625000
553		2890.625000
554		2890.625000
555		2890.625000
556		2890.625000
557		2890.625000
558		2890.625000
559		2890.625000
560		2890.625000
561		2890.625000
562		2890.625000
563		2890.625000
564		2890.625000
565		2890.625000
566		2968.750000
567		2968.750000
568		2968.750000
569		2968.750000
570		2968.750000
571		2968.750000
572		2968.750000
