Channel              :		CH1
Frequency            :		  ?
Period               :		  ?
PK-PK                :		2.773V
Probe attenuation    :		1X
Voltage per ADC value:		2.441406mV
Time interval        :		1000.00000us

index		CH1_Voltage(mV)
573		3125.000000
574		3085.937500
575		3085.937500
576		3085.937500
577		3085.937500
578		3085.937500
579		3085.937500
580		3125.000000
581		3085.937500
582		3085.937500
583		3085.937500
584		3085.937500
585		3085.937500
586		3085.937500
587		3085.937500
588		3085.937500
589		3085.937500
590		3085.937500
591		3085.937500
592		3085.937500
593		3085.937500
594		3085.937500
595		3085.937500
596		3085.937500
597		3085.937500
598		3085.937500
599		3085.937500
600		3085.937500
601		3085.937500
602		3085.937500
603		3085.937500
604		3085.937500
605		3085.937500
606		3125.000000
607		3085.937500
608		3085.937500
609		3085.937500
610		3085.937500
611		3085.937500
612		3085.937500
613		3085.937500
614		3085.937500
615		3085.937500
616		3085.937500
617		3085.937500
618		3085.937500
619		3085.937500
620		3085.937500
621		3085.937500
622		3085.937500
623		3085.937500
624		3085.937500
625		3085.937500
626		3085.937500
627		3085.937500
628		3085.937500
629		3085.937500
630		3085.937500
631		3085.937500
632		3085.937500
633		3085.937500
634		3085.937500
635		3085.937500
636		3085.937500
637		3085.937500
638		3085.937500
639		3085.937500
640		3085.937500
641		3085.937500
642		3085.937500
643		3085.937500
644		3085.937500
645		3085.937500
646		3085.937500
647		3085.937500
648		3085.937500
649		3085.937500
650		3085.937500
651		3085.937500
652		3085.937500
653		3085.937500
654		3085.937500
655		3085.937500
656		3085.937500
657		3085.937500
658		3085.937500
659		3085.937500
660		3085.937500
661		3085.937500
662		3085.937500
663		3085.937500
664		3085.937500
665		3085.937500
666		3085.937500
667		3085.937500
668		3085.937500
669		3085.937500
670		3085.937500
671		3085.937500
672		3085.937500
673		3085.937500
674		3085.937500
675		3085.937500
676		3085.937500
677		3085.937500
678		3085.937500
679		3085.937500
680		3085.937500
681		3085.937500
682		3085.937500
683		3085.937500
684		3085.937500
685		3085.937500
686		3085.937500
687		3085.937500
688		3085.937500
689		3085.937500
690		3085.937500
691		3085.937500
692		3085.937500
693		3125.000000
694		3085.937500
695		3085.937500
696		3085.937500
697		3085.937500
698		3125.000000
699		3085.937500
700		3085.937500
701		3085.937500
702		3085.937500
703		3085.937500
704		3085.937500
705		3085.937500
706		3085.937500
707		3085.937500
708		3085.937500
709		3085.937500
710		3085.937500
711		3085.937500
712		3085.937500
713		3085.937500
714		3085.937500
715		3085.937500
716		3085.937500
717		3085.937500
718		3085.937500
719		3085.937500
720		3085.937500
721		3085.937500
722		3085.937500
723		3085.937500
724		3085.937500
725		3085.937500
726		3085.937500
727		3085.937500
728		3085.937500
729		3085.937500
730		3085.937500
731		3085.937500
732		3085.937500
733		3085.937500
734		3085.937500
735		3125.000000
736		3085.937500
737		3085.937500
738		3085.937500
739		3085.937500
740		3085.937500
741		3085.937500
742		3085.937500
743		3085.937500
744		3085.937500
745		3085.937500
746		3085.937500
747		3085.937500
748		3085.937500
749		3085.937500
750		3085.937500
751		3085.937500
752		3125.000000
753		3085.937500
754		3085.937500
755		3085.937500
756		3085.937500
757		3085.937500
758		3085.937500
759		3085.937500
760		3085.937500
761		3085.937500
762		3085.937500
763		3085.937500
764		3085.937500
765		3085.937500
766		3085.937500
767		3085.937500
