Vernier Format 2
rc_prof rogiers.cmbl 24/02/2025 10:35:26 ,
Latest
Time	Potential 1	Potential 2
t	Pot 1	Pot 2
s	V	V

0	-5,15018315018	-5,51648351648
0,0002	-4,86202686203	-5,07203907204
0,0004	-4,33943833944	-4,38827838828
0,0006	-3,59218559219	-3,53846153846
0,0008	-2,69352869353	-2,56166056166
0,001	-1,63858363858	-1,45787545788
0,0012	-0,525030525031	-0,315018315018
0,0014	0,622710622711	0,822954822955
0,0016	1,76556776557	1,93650793651
0,0018	2,86446886447	2,98656898657
0,002	3,86568986569	3,89499389499
0,0022	4,73504273504	4,66178266178
0,0024	5,43833943834	5,25274725275
0,0026	5,94627594628	5,6043956044
0,0028	6,22466422466	5,74603174603
0,003	6,26862026862	5,6336996337
0,0032	6,07814407814	5,2967032967
0,0034	5,65323565324	4,74481074481
0,0036	5,0231990232	3,98778998779
0,0038	4,22710622711	3,0989010989
0,004	3,27472527473	2,08791208791
0,0042	2,22954822955	1,00366300366
0,0044	1,115995116	-0,124542124542
0,0046	-0,017094017094	-1,24786324786
0,0048	-1,13064713065	-2,336996337
0,005	-2,21001221001	-3,33821733822
0,0052	-3,17216117216	-4,20757020757
0,0054	-3,99267399267	-4,9304029304
0,0056	-4,62759462759	-5,42857142857
0,0058	-5,05738705739	-5,71184371184
0,006	-5,25274725275	-5,76068376068
0,0062	-5,22344322344	-5,58974358974
0,0064	-4,97435897436	-5,18437118437
0,0066	-4,46642246642	-4,53968253968
0,0068	-3,77289377289	-3,74358974359
0,007	-2,87912087912	-2,7619047619
0,0072	-1,8778998779	-1,68253968254
0,0074	-0,764346764347	-0,559218559219
0,0076	0,393162393162	0,588522588523
0,0078	1,52136752137	1,71184371184
0,008	2,6398046398	2,77167277167
0,0082	3,66544566545	3,70451770452
0,0084	4,5641025641	4,52503052503
0,0086	5,30647130647	5,15018315018
0,0088	5,86324786325	5,55555555556
0,009	6,19047619048	5,73137973138
0,0092	6,28327228327	5,67277167277
0,0094	6,13675213675	5,37973137973
0,0096	5,7557997558	4,86202686203
0,0098	5,1746031746	4,1684981685
0,01	4,39804639805	3,29426129426
0,0102	3,48962148962	2,30280830281
0,0104	2,44932844933	1,23321123321
0,0106	1,34554334554	0,105006105006
0,0108	0,212454212454	-1,01831501832
0,011	-0,915750915751	-2,1221001221
0,0112	-1,99511599512	-3,14285714286
0,0114	-2,98656898657	-4,05616605617
0,0116	-3,83638583639	-4,78876678877
0,0118	-4,52014652015	-5,34065934066
0,012	-4,98412698413	-5,67277167277
0,0122	-5,23321123321	-5,77533577534
0,0124	-5,25763125763	-5,65323565324
0,0126	-5,03296703297	-5,27716727717
0,0128	-4,59340659341	-4,70085470085
0,013	-3,92918192918	-3,90964590965
0,0132	-3,08424908425	-2,97191697192
0,0134	-2,07814407814	-1,91697191697
0,0136	-1,00366300366	-0,788766788767
0,0138	0,144078144078	0,35409035409
0,014	1,30158730159	1,48717948718
0,0142	2,41514041514	2,55189255189
0,0144	3,45543345543	3,53357753358
0,0146	4,39804639805	4,35897435897
0,0148	5,16971916972	5,03296703297
0,015	5,76556776557	5,48717948718
0,0152	6,14652014652	5,71184371184
0,0154	6,29304029304	5,70207570208
0,0156	6,17582417582	5,44810744811
0,0158	5,85836385836	4,99389499389
0,016	5,30647130647	4,31013431013
0,0162	4,56898656899	3,48962148962
0,0164	3,6800976801	2,5177045177
0,0166	2,68376068376	1,45299145299
0,0168	1,58974358974	0,339438339438
0,017	0,442002442002	-0,793650793651
0,0172	-0,666666666667	-1,89743589744
0,0174	-1,78021978022	-2,9474969475
0,0176	-2,78632478632	-3,87545787546
0,0178	-3,67032967033	-4,6568986569
0,018	-4,38827838828	-5,24297924298
0,0182	-4,9010989011	-5,61904761905
0,0184	-5,20390720391	-5,78021978022
0,0186	-5,26251526252	-5,69230769231
0,0188	-5,10134310134	-5,37973137973
0,019	-4,70085470085	-4,83272283272
0,0192	-4,0757020757	-4,08547008547
0,0194	-3,26495726496	-3,18192918193
0,0196	-2,30769230769	-2,1514041514
0,0198	-1,22344322344	-1,02808302808
0,02	-0,0854700854701	0,002442002442
