Vernier Format 2
rc_prof rogiers.cmbl 24/02/2025 10:34:46 ,
Latest
Time	Potential 1	Potential 2
t	Pot 1	Pot 2
s	V	V

0	-5,14041514042	-5,76068376068
0,0002	-5,28693528694	-5,70695970696
0,0004	-5,10134310134	-5,34554334554
0,0006	-4,64224664225	-4,70573870574
0,0008	-3,89010989011	-3,79731379731
0,001	-2,91819291819	-2,7032967033
0,0012	-1,7557997558	-1,4822954823
0,0014	-0,485958485958	-0,188034188034
0,0016	0,793650793651	1,09645909646
0,0018	2,0927960928	2,33211233211
0,002	3,27960927961	3,45054945055
0,0022	4,35897435897	4,39804639805
0,0024	5,2380952381	5,12576312576
0,0026	5,86813186813	5,58485958486
0,0028	6,21978021978	5,7557997558
0,003	6,26373626374	5,58974358974
0,0032	6,00488400488	5,15995115995
0,0034	5,46275946276	4,43711843712
0,0036	4,66178266178	3,52869352869
0,0038	3,67032967033	2,42490842491
0,004	2,52258852259	1,21367521368
0,0042	1,27228327228	-0,0512820512821
0,0044	-0,01221001221	-1,34554334554
0,0046	-1,27716727717	-2,55189255189
0,0048	-2,46886446886	-3,65567765568
0,005	-3,51404151404	-4,57387057387
0,0052	-4,35409035409	-5,24786324786
0,0054	-4,9304029304	-5,65811965812
0,0056	-5,23321123321	-5,77045177045
0,0058	-5,24786324786	-5,59462759463
0,006	-4,94505494505	-5,11111111111
0,0062	-4,35897435897	-4,35409035409
0,0064	-3,50915750916	-3,36263736264
0,0066	-2,44932844933	-2,22466422466
0,0068	-1,25274725275	-0,945054945055
0,007	0,041514041514	0,339438339438
0,0072	1,34065934066	1,61416361416
0,0074	2,59584859585	2,82051282051
0,0076	3,76312576313	3,87545787546
0,0078	4,75946275946	4,73992673993
0,008	5,53601953602	5,35531135531
0,0082	6,05372405372	5,68253968254
0,0084	6,27838827839	5,71184371184
0,0086	6,20024420024	5,44322344322
0,0088	5,81440781441	4,89621489621
0,009	5,15506715507	4,0757020757
0,0092	4,27106227106	3,07936507937
0,0094	3,20634920635	1,91697191697
0,0096	2,00976800977	0,686202686203
0,0098	0,739926739927	-0,598290598291
0,01	-0,539682539683	-1,7264957265
