Vernier Format 2
rc_prof rogiers.cmbl 24/02/2025 10:36:27 ,
Latest
Time	Potential 1	Potential 2
t	Pot 1	Pot 2
s	V	V

0	1,34065934066	0,241758241758
0,0002	0,461538461538	-0,598290598291
0,0004	-0,40293040293	-1,46275946276
0,0006	-1,2380952381	-2,2735042735
0,0008	-2,05860805861	-3,05982905983
0,001	-2,81074481074	-3,76312576313
0,0012	-3,49450549451	-4,38827838828
0,0014	-4,08058608059	-4,90598290598
0,0016	-4,5641025641	-5,30647130647
0,0018	-4,9304029304	-5,59951159951
0,002	-5,15995115995	-5,74114774115
0,0022	-5,27716727717	-5,77045177045
0,0024	-5,2380952381	-5,64835164835
0,0026	-5,08180708181	-5,40415140415
0,0028	-4,778998779	-5,01831501832
0,003	-4,34920634921	-4,51037851038
0,0032	-3,81684981685	-3,91452991453
0,0034	-3,16239316239	-3,20146520147
0,0036	-2,43467643468	-2,44444444444
0,0038	-1,62881562882	-1,59951159951
0,004	-0,788766788767	-0,744810744811
0,0042	0,0854700854701	0,124542124542
0,0044	0,959706959707	0,989010989011
0,0046	1,81929181929	1,82905982906
0,0048	2,65445665446	2,63492063492
0,005	3,4358974359	3,37728937729
0,0052	4,15384615385	4,0463980464
0,0054	4,79365079365	4,61294261294
0,0056	5,34554334554	5,09645909646
0,0058	5,77045177045	5,43833943834
0,006	6,07326007326	5,65323565324
0,0062	6,2442002442	5,75091575092
0,0064	6,26862026862	5,67277167277
0,0066	6,17094017094	5,50183150183
0,0068	5,93162393162	5,16971916972
0,007	5,56532356532	4,73015873016
0,0072	5,08669108669	4,18803418803
0,0074	4,50061050061	3,54334554335
0,0076	3,8315018315	2,83028083028
0,0078	3,07936507937	2,04395604396
0,008	2,28815628816	1,22832722833
0,0082	1,44810744811	0,368742368742
0,0084	0,593406593407	-0,47619047619
0,0086	-0,271062271062	-1,33089133089
0,0088	-1,11111111111	-2,1514041514
0,009	-1,93162393162	-2,94261294261
0,0092	-2,71306471306	-3,67032967033
0,0094	-3,38705738706	-4,30036630037
0,0096	-4,00732600733	-4,83760683761
0,0098	-4,50061050061	-5,25763125763
0,01	-4,88156288156	-5,56043956044
0,0102	-5,13553113553	-5,7264957265
0,0104	-5,25274725275	-5,77533577534
0,0106	-5,25274725275	-5,68253968254
0,0108	-5,10622710623	-5,44322344322
0,011	-4,83272283272	-5,08669108669
0,0112	-4,42246642247	-4,59340659341
0,0114	-3,89987789988	-4,01221001221
0,0116	-3,25518925519	-3,3137973138
0,0118	-2,54212454212	-2,55677655678
0,012	-1,74603174603	-1,73137973138
0,0122	-0,905982905983	-0,866910866911
0,0124	-0,0512820512821	-0,002442002442
0,0126	0,822954822955	0,862026862027
0,0128	1,69230769231	1,70207570208
0,013	2,53235653236	2,51282051282
0,0132	3,32356532357	3,26984126984
0,0134	4,05128205128	3,94871794872
0,0136	4,71062271062	4,5347985348
0,0138	5,26251526252	5,0231990232
0,014	5,71672771673	5,39926739927
0,0142	6,0293040293	5,62393162393
0,0144	6,21978021978	5,74114774115
0,0146	6,28327228327	5,69719169719
0,0148	6,19536019536	5,53113553114
0,015	5,98046398046	5,23321123321
0,0152	5,62881562882	4,79853479853
0,0154	5,16971916972	4,27106227106
0,0156	4,58852258852	3,64102564103
0,0158	3,94383394383	2,94261294261
0,016	3,20146520147	2,17094017094
0,0162	2,40048840049	1,35531135531
0,0164	1,57997557998	0,510378510379
0,0166	0,725274725275	-0,344322344322
0,0168	-0,129426129426	-1,19902319902
0,017	-0,984126984127	-2,04395604396
0,0172	-1,80463980464	-2,8253968254
0,0174	-2,59096459096	-3,557997558
0,0176	-3,28937728938	-4,20757020757
0,0178	-3,91452991453	-4,76434676435
0,018	-4,43223443223	-5,19902319902
0,0182	-4,82295482295	-5,51648351648
0,0184	-5,11111111111	-5,71672771673
0,0186	-5,24786324786	-5,78021978022
0,0188	-5,2673992674	-5,69719169719
0,019	-5,13553113553	-5,48717948718
0,0192	-4,88156288156	-5,15018315018
0,0194	-4,50061050061	-4,67643467643
0,0196	-3,97802197802	-4,10012210012
0,0198	-3,37240537241	-3,4358974359
0,02	-2,65934065934	-2,66422466422
0,0202	-1,8778998779	-1,86324786325
0,0204	-1,03296703297	-1,00366300366
0,0206	-0,18315018315	-0,13431013431
0,0208	0,691086691087	0,725274725275
0,021	1,57020757021	1,58974358974
0,0212	2,40048840049	2,40048840049
0,0214	3,21123321123	3,16239316239
0,0216	3,93894993895	3,85103785104
0,0218	4,61294261294	4,45665445665
0,022	5,18925518926	4,95970695971
0,0222	5,65323565324	5,35042735043
0,0224	5,99511599512	5,6043956044
0,0226	6,19536019536	5,7264957265
0,0228	6,29792429792	5,71672771673
0,023	6,21001221001	5,55555555556
0,0232	6,01953601954	5,28693528694
0,0234	5,68742368742	4,87667887668
0,0236	5,24297924298	4,36385836386
0,0238	4,68131868132	3,74847374847
0,024	4,03174603175	3,05006105006
0,0242	3,32356532357	2,30280830281
0,0244	2,52258852259	1,47741147741
0,0246	1,71672771673	0,637362637363
0,0248	0,847374847375	-0,217338217338
0,025	-0,00732600732601	-1,07203907204
0,0252	-0,866910866911	-1,92185592186
0,0254	-1,69230769231	-2,7032967033
0,0256	-2,47374847375	-3,44566544567
0,0258	-3,20146520147	-4,11965811966
0,026	-3,82173382173	-4,68131868132
0,0262	-4,36874236874	-5,1452991453
0,0264	-4,77411477411	-5,47741147741
0,0266	-5,07692307692	-5,69230769231
0,0268	-5,2380952381	-5,78021978022
0,027	-5,28205128205	-5,70695970696
0,0272	-5,1746031746	-5,53113553114
0,0274	-4,92551892552	-5,20390720391
0,0276	-4,5641025641	-4,75946275946
0,0278	-4,06593406593	-4,18803418803
0,028	-3,4652014652	-3,53357753358
0,0282	-2,76678876679	-2,79120879121
0,0284	-2	-1,98534798535
0,0286	-1,1746031746	-1,13553113553
0,0288	-0,290598290598	-0,261294261294
0,029	0,554334554335	0,593406593407
0,0292	1,43833943834	1,45787545788
0,0294	2,2735042735	2,26862026862
0,0296	3,09401709402	3,05006105006
0,0298	3,84126984127	3,74847374847
0,03	4,51526251526	4,36874236874
0,0302	5,11111111111	4,89621489621
0,0304	5,57997557998	5,2967032967
0,0306	5,95604395604	5,57509157509
0,0308	6,17582417582	5,71672771673
0,031	6,28327228327	5,7264957265
0,0312	6,23443223443	5,59462759463
