Vernier Format 2
rc_prof rogiers.cmbl 24/02/2025 10:37:52 ,
Latest
Time	Potential 1	Potential 2
t	Pot 1	Pot 2
s	V	V

0	3,64590964591	2,79120879121
0,0002	3,14774114774	2,25396825397
0,0004	2,58608058608	1,67765567766
0,0006	2,00976800977	1,09157509158
0,0008	1,4188034188	0,505494505495
0,001	0,813186813187	-0,105006105006
0,0012	0,217338217338	-0,700854700855
0,0014	-0,398046398046	-1,31135531136
0,0016	-0,984126984127	-1,89255189255
0,0018	-1,57997557998	-2,45421245421
0,002	-2,14163614164	-3,00122100122
0,0022	-2,67399267399	-3,50427350427
0,0024	-3,18681318681	-3,97802197802
0,0026	-3,62637362637	-4,40781440781
0,0028	-4,0463980464	-4,78876678877
0,003	-4,39316239316	-5,10134310134
0,0032	-4,70085470085	-5,36507936508
0,0034	-4,93528693529	-5,56043956044
0,0036	-5,11111111111	-5,69230769231
0,0038	-5,23321123321	-5,77045177045
0,004	-5,28205128205	-5,76556776557
0,0042	-5,25763125763	-5,70207570208
0,0044	-5,16483516484	-5,57020757021
0,0046	-5,01831501832	-5,37484737485
0,0048	-4,79365079365	-5,115995116
0,005	-4,51037851038	-4,79365079365
0,0052	-4,1684981685	-4,41758241758
0,0054	-3,76800976801	-3,97313797314
0,0056	-3,32356532357	-3,50427350427
0,0058	-2,82051282051	-2,98168498168
0,006	-2,29304029304	-2,43467643468
0,0062	-1,7264957265	-1,8485958486
0,0064	-1,13553113553	-1,25763125763
0,0066	-0,534798534799	-0,652014652015
0,0068	0,0805860805861	-0,026862026862
0,007	0,681318681319	0,568986568987
0,0072	1,30158730159	1,1746031746
0,0074	1,90231990232	1,77045177045
0,0076	2,49328449328	2,34188034188
0,0078	3,05494505495	2,884004884
0,008	3,60195360195	3,40170940171
0,0082	4,09523809524	3,87545787546
0,0084	4,55433455433	4,30036630037
0,0086	4,98412698413	4,69597069597
0,0088	5,34065934066	5,02808302808
0,009	5,66788766789	5,2967032967
0,0092	5,91208791209	5,50671550672
0,0094	6,09768009768	5,65323565324
0,0096	6,2148962149	5,7264957265
0,0098	6,28327228327	5,73137973138
0,01	6,25885225885	5,67277167277
0,0102	6,17582417582	5,53601953602
0,0104	6,0293040293	5,3601953602
0,0106	5,80952380952	5,10134310134
0,0108	5,5409035409	4,78876678877
0,011	5,20390720391	4,42246642247
0,0112	4,82295482295	3,99755799756
0,0114	4,38827838828	3,557997558
0,0116	3,91452991453	3,05006105006
0,0118	3,41636141636	2,53235653236
0,012	2,86446886447	1,96581196581
0,0122	2,29792429792	1,39438339438
0,0124	1,70207570208	0,793650793651
0,0126	1,12087912088	0,202686202686
0,0128	0,515262515263	-0,398046398046
0,013	-0,100122100122	-1,00854700855
0,0132	-0,691086691087	-1,58974358974
0,0134	-1,29181929182	-2,18070818071
0,0136	-1,85836385836	-2,7326007326
0,0138	-2,41025641026	-3,26007326007
0,014	-2,92796092796	-3,74847374847
0,0142	-3,40659340659	-4,20268620269
0,0144	-3,84615384615	-4,60805860806
0,0146	-4,22222222222	-4,94993894994
0,0148	-4,55921855922	-5,2380952381
0,015	-4,82783882784	-5,46764346764
0,0152	-5,03785103785	-5,6336996337
0,0154	-5,17948717949	-5,73137973138
0,0156	-5,25763125763	-5,78021978022
0,0158	-5,28205128205	-5,75091575092
0,016	-5,21855921856	-5,64346764347
0,0162	-5,10622710623	-5,48717948718
0,0164	-4,91575091575	-5,25274725275
0,0166	-4,66178266178	-4,96947496947
0,0168	-4,34920634921	-4,60805860806
0,017	-3,96825396825	-4,1978021978
0,0172	-3,54822954823	-3,74847374847
0,0174	-3,07448107448	-3,24542124542
0,0176	-2,57142857143	-2,72283272283
0,0178	-2,01465201465	-2,1514041514
0,018	-1,43345543346	-1,56043956044
0,0182	-0,842490842491	-0,954822954823
0,0184	-0,236874236874	-0,349206349206
0,0186	0,37851037851	0,266178266178
0,0188	0,989010989011	0,876678876679
0,019	1,59462759463	1,45787545788
0,0192	2,20024420024	2,05860805861
0,0194	2,76678876679	2,61538461538
0,0196	3,32844932845	3,14285714286
0,0198	3,85103785104	3,64102564103
0,02	4,32967032967	4,10012210012
0,0202	4,778998779	4,50549450549
0,0204	5,16971916972	4,86202686203
0,0206	5,51648351648	5,1746031746
0,0208	5,78998778999	5,40415140415
0,021	6,01465201465	5,58485958486
0,0212	6,16605616606	5,69230769231
0,0214	6,24908424908	5,74603174603
0,0216	6,28327228327	5,71184371184
0,0218	6,22954822955	5,60927960928
0,022	6,11233211233	5,45787545788
0,0222	5,92673992674	5,22832722833
0,0224	5,68742368742	4,95970695971
0,0226	5,37973137973	4,61294261294
0,0228	5,02808302808	4,22222222222
0,023	4,61294261294	3,79242979243
0,0232	4,15873015873	3,30891330891
0,0234	3,67521367521	2,80097680098
0,0236	3,13797313797	2,24908424908
0,0238	2,59096459096	1,68253968254
0,024	2,01465201465	1,09645909646
0,0242	1,42368742369	0,505494505495
0,0244	0,818070818071	-0,100122100122
0,0246	0,20757020757	-0,700854700855
0,0248	-0,383394383394	-1,2967032967
0,025	-0,989010989011	-1,89255189255
0,0252	-1,56532356532	-2,45421245421
0,0254	-2,14163614164	-2,99633699634
0,0256	-2,66910866911	-3,50427350427
0,0258	-3,17216117216	-3,98290598291
0,026	-3,62148962149	-4,39804639805
0,0262	-4,03174603175	-4,77411477411
0,0264	-4,39804639805	-5,10622710623
0,0266	-4,69108669109	-5,3601953602
0,0268	-4,94017094017	-5,56043956044
0,027	-5,115995116	-5,69230769231
0,0272	-5,22832722833	-5,76556776557
0,0274	-5,28205128205	-5,76556776557
0,0276	-5,25763125763	-5,69719169719
0,0278	-5,16971916972	-5,57020757021
0,028	-5,01343101343	-5,36996336996
0,0282	-4,80341880342	-5,115995116
0,0284	-4,51526251526	-4,79853479853
0,0286	-4,17338217338	-4,41758241758
0,0288	-3,76800976801	-3,97802197802
0,029	-3,32356532357	-3,50427350427
0,0292	-2,83028083028	-2,98656898657
0,0294	-2,28815628816	-2,42979242979
0,0296	-1,74114774115	-1,86813186813
0,0298	-1,1452991453	-1,25763125763
0,03	-0,544566544567	-0,661782661783
0,0302	0,0708180708181	-0,046398046398
0,0304	0,676434676435	0,568986568987
0,0306	1,29181929182	1,16483516484
0,0308	1,89743589744	1,77045177045
0,031	2,48351648352	2,33211233211
0,0312	3,05494505495	2,884004884
