Channel              :		CH1
Frequency            :		1.061kHz
Period               :		0.942ms
PK-PK                :		296.9mV
Probe attenuation    :		1X
Voltage per ADC value:		0.122070mV
Time interval        :		2.00000us

index		CH1_Voltage(mV)
1		105.468750
2		105.468750
3		95.703125
4		103.515625
5		93.750000
6		99.609375
7		89.843750
8		97.656250
9		87.890625
10		95.703125
11		85.937500
12		91.796875
13		82.031250
14		87.890625
15		78.125000
16		83.984375
17		74.218750
18		83.984375
19		72.265625
20		80.078125
21		68.359375
22		76.171875
23		66.406250
24		74.218750
25		64.453125
26		70.312500
27		58.593750
28		68.359375
29		56.640625
30		62.500000
31		54.687500
32		58.593750
33		48.828125
34		56.640625
35		44.921875
36		52.734375
37		41.015625
38		50.781250
39		37.109375
40		46.875000
41		35.156250
42		42.968750
43		31.250000
44		39.062500
45		27.343750
46		35.156250
47		25.390625
48		29.296875
49		19.531250
50		25.390625
51		15.625000
52		23.437500
53		11.718750
54		19.531250
55		7.812500
56		15.625000
57		3.906250
58		13.671875
59		0.000000
60		7.812500
61		-1.953125
62		5.859375
63		-5.859375
64		-1.953125
65		-9.765625
66		-5.859375
67		-15.625000
68		-7.812500
69		-19.531250
70		-9.765625
71		-23.437500
72		-15.625000
73		-27.343750
74		-19.531250
75		-31.250000
76		-23.437500
77		-35.156250
78		-27.343750
79		-37.109375
80		-31.250000
81		-41.015625
82		-37.109375
83		-46.875000
84		-39.062500
85		-50.781250
86		-41.015625
87		-52.734375
88		-44.921875
89		-58.593750
90		-48.828125
91		-62.500000
92		-52.734375
93		-66.406250
94		-56.640625
95		-68.359375
96		-60.546875
97		-70.312500
98		-66.406250
99		-76.171875
100		-70.312500
101		-80.078125
102		-70.312500
103		-83.984375
104		-74.218750
105		-85.937500
106		-78.125000
107		-89.843750
108		-80.078125
109		-91.796875
110		-83.984375
111		-95.703125
112		-87.890625
113		-97.656250
114		-91.796875
115		-101.562500
116		-95.703125
117		-105.468750
118		-97.656250
119		-107.421875
120		-99.609375
121		-109.375000
122		-103.515625
123		-113.281250
124		-105.468750
125		-115.234375
126		-107.421875
127		-119.140625
128		-111.328125
129		-119.140625
130		-113.281250
131		-121.093750
132		-117.187500
133		-125.000000
134		-119.140625
135		-128.906250
136		-121.093750
137		-130.859375
138		-123.046875
139		-132.812500
140		-125.000000
141		-134.765625
142		-126.953125
143		-136.718750
144		-128.906250
145		-136.718750
146		-130.859375
147		-136.718750
148		-134.765625
149		-138.671875
150		-134.765625
151		-142.578125
152		-134.765625
153		-142.578125
154		-136.718750
155		-144.531250
156		-136.718750
157		-146.484375
158		-138.671875
159		-146.484375
160		-140.625000
161		-146.484375
162		-140.625000
163		-146.484375
164		-142.578125
165		-146.484375
166		-144.531250
167		-148.437500
168		-142.578125
169		-150.390625
170		-142.578125
171		-150.390625
172		-142.578125
173		-150.390625
174		-142.578125
175		-150.390625
176		-142.578125
177		-150.390625
178		-142.578125
179		-148.437500
180		-144.531250
181		-146.484375
182		-144.531250
183		-148.437500
184		-142.578125
185		-148.437500
186		-142.578125
187		-148.437500
188		-140.625000
189		-146.484375
190		-140.625000
191		-146.484375
192		-138.671875
193		-146.484375
194		-138.671875
195		-144.531250
196		-136.718750
197		-140.625000
198		-136.718750
199		-138.671875
200		-136.718750
201		-138.671875
202		-132.812500
203		-136.718750
204		-130.859375
205		-136.718750
206		-128.906250
207		-134.765625
208		-126.953125
209		-132.812500
210		-125.000000
211		-130.859375
212		-123.046875
213		-128.906250
214		-123.046875
215		-125.000000
216		-121.093750
217		-123.046875
218		-115.234375
219		-121.093750
220		-113.281250
221		-119.140625
222		-111.328125
223		-117.187500
224		-107.421875
225		-113.281250
226		-105.468750
227		-111.328125
228		-103.515625
229		-107.421875
230		-101.562500
231		-103.515625
232		-97.656250
233		-99.609375
234		-95.703125
235		-99.609375
236		-89.843750
237		-95.703125
238		-87.890625
239		-91.796875
240		-83.984375
241		-87.890625
242		-80.078125
243		-85.937500
244		-76.171875
245		-82.031250
246		-74.218750
247		-78.125000
248		-72.265625
249		-72.265625
250		-68.359375
251		-70.312500
252		-62.500000
253		-68.359375
254		-58.593750
255		-64.453125
256		-54.687500
257		-60.546875
258		-50.781250
259		-56.640625
260		-46.875000
261		-52.734375
262		-42.968750
263		-48.828125
264		-41.015625
265		-42.968750
266		-37.109375
267		-39.062500
268		-33.203125
269		-37.109375
270		-27.343750
271		-33.203125
272		-23.437500
273		-29.296875
274		-19.531250
275		-25.390625
276		-15.625000
277		-21.484375
278		-11.718750
279		-15.625000
280		-7.812500
281		-13.671875
282		-5.859375
283		-7.812500
284		-1.953125
285		-3.906250
286		3.906250
287		0.000000
288		7.812500
289		1.953125
290		11.718750
291		5.859375
292		13.671875
293		9.765625
294		19.531250
295		15.625000
296		23.437500
297		19.531250
298		25.390625
299		23.437500
300		29.296875
301		27.343750
302		35.156250
303		29.296875
304		37.109375
305		33.203125
306		41.015625
307		37.109375
308		44.921875
309		41.015625
310		48.828125
311		42.968750
312		52.734375
313		46.875000
314		54.687500
315		52.734375
316		56.640625
317		56.640625
318		62.500000
319		56.640625
320		66.406250
321		60.546875
322		68.359375
323		64.453125
324		72.265625
325		66.406250
326		74.218750
327		70.312500
328		78.125000
329		72.265625
330		80.078125
331		76.171875
332		82.031250
333		80.078125
334		85.937500
335		83.984375
336		89.843750
337		83.984375
338		91.796875
339		87.890625
340		95.703125
341		91.796875
342		99.609375
343		93.750000
344		99.609375
345		95.703125
346		103.515625
347		97.656250
348		105.468750
349		101.562500
350		105.468750
351		105.468750
352		109.375000
353		105.468750
354		111.328125
355		107.421875
356		113.281250
357		107.421875
358		117.187500
359		111.328125
360		119.140625
361		113.281250
362		121.093750
363		115.234375
364		123.046875
365		119.140625
366		123.046875
367		121.093750
368		125.000000
369		121.093750
370		126.953125
371		121.093750
372		128.906250
373		123.046875
374		130.859375
375		125.000000
376		132.812500
377		126.953125
378		132.812500
379		126.953125
380		134.765625
381		128.906250
382		134.765625
383		130.859375
384		134.765625
385		130.859375
386		136.718750
387		130.859375
388		138.671875
389		132.812500
390		140.625000
391		132.812500
392		140.625000
393		132.812500
394		140.625000
395		134.765625
396		142.578125
397		134.765625
398		142.578125
399		138.671875
400		140.625000
401		138.671875
402		140.625000
403		136.718750
404		142.578125
405		136.718750
406		142.578125
407		136.718750
408		142.578125
409		136.718750
410		144.531250
411		136.718750
412		144.531250
413		136.718750
414		144.531250
415		138.671875
416		142.578125
417		138.671875
418		140.625000
419		136.718750
420		142.578125
421		134.765625
422		142.578125
423		134.765625
424		142.578125
425		134.765625
426		140.625000
427		134.765625
428		140.625000
429		132.812500
430		140.625000
431		132.812500
432		140.625000
433		134.765625
434		136.718750
435		132.812500
436		136.718750
437		128.906250
438		136.718750
439		128.906250
440		134.765625
441		126.953125
442		134.765625
443		126.953125
444		132.812500
445		125.000000
446		130.859375
447		123.046875
448		130.859375
449		123.046875
450		126.953125
451		121.093750
452		125.000000
453		117.187500
454		125.000000
455		117.187500
456		123.046875
457		115.234375
458		121.093750
459		113.281250
460		121.093750
461		111.328125
462		117.187500
463		109.375000
464		115.234375
465		107.421875
466		113.281250
467		105.468750
468		109.375000
469		101.562500
470		107.421875
471		99.609375
472		107.421875
473		97.656250
474		105.468750
475		93.750000
476		103.515625
477		89.843750
478		99.609375
479		87.890625
480		97.656250
481		85.937500
482		93.750000
483		85.937500
484		89.843750
