Vernier Format 2
rc_prof rogiers.cmbl 24/02/2025 10:56:55 ,
Latest
Time	Potential 1	Potential 2
t	Pot 1	Pot 2
s	V	V

0	-1,44322344322	-2,01953601954
0,0002	-2,16117216117	-2,46398046398
0,0004	-2,7619047619	-2,82051282051
0,0006	-3,22588522589	-3,05006105006
0,0008	-3,52869352869	-3,15262515263
0,001	-3,6800976801	-3,13797313797
0,0012	-3,64102564103	-2,9768009768
0,0014	-3,44078144078	-2,7032967033
0,0016	-3,05494505495	-2,29304029304
0,0018	-2,52747252747	-1,80952380952
0,002	-1,86813186813	-1,24297924298
0,0022	-1,12576312576	-0,632478632479
0,0024	-0,300366300366	0,01221001221
0,0026	0,554334554335	0,652014652015
0,0028	1,39926739927	1,24786324786
0,003	2,19536019536	1,80952380952
0,0032	2,93284493284	2,28815628816
0,0034	3,57753357753	2,67887667888
0,0036	4,09523809524	2,96214896215
0,0038	4,46642246642	3,11355311355
0,004	4,67155067155	3,13797313797
0,0042	4,68131868132	3,01098901099
0,0044	4,53968253968	2,77655677656
0,0046	4,20757020757	2,41025641026
0,0048	3,74358974359	1,96092796093
0,005	3,13797313797	1,43345543346
0,0052	2,43467643468	0,852258852259
0,0054	1,65811965812	0,222222222222
0,0056	0,837606837607	-0,407814407814
0,0058	0,002442002442	-1,0231990232
0,006	-0,832722832723	-1,59951159951
0,0062	-1,59951159951	-2,10744810745
0,0064	-2,28327228327	-2,54212454212
0,0066	-2,85958485958	-2,86935286935
0,0068	-3,29426129426	-3,07936507937
0,007	-3,57264957265	-3,16239316239
0,0072	-3,68986568987	-3,11355311355
0,0074	-3,62148962149	-2,93772893773
0,0076	-3,37240537241	-2,63003663004
0,0078	-2,96703296703	-2,2148962149
0,008	-2,41514041514	-1,70207570208
0,0082	-1,74114774115	-1,13064713065
0,0084	-0,969474969475	-0,510378510379
0,0086	-0,139194139194	0,13431013431
0,0088	0,695970695971	0,754578754579
0,009	1,54578754579	1,35531135531
0,0092	2,32722832723	1,90231990232
0,0094	3,05982905983	2,37118437118
0,0096	3,68498168498	2,73748473748
0,0098	4,17826617827	3,00122100122
0,01	4,52503052503	3,12820512821
0,0102	4,68131868132	3,11355311355
0,0104	4,67643467643	2,98168498168
0,0106	4,48107448107	2,71306471306
0,0108	4,13919413919	2,34188034188
0,011	3,63125763126	1,86324786325
0,0112	3,01587301587	1,32600732601
0,0114	2,29304029304	0,730158730159
0,0116	1,50671550672	0,100122100122
0,0118	0,681318681319	-0,515262515263
0,012	-0,153846153846	-1,13553113553
0,0122	-0,974358974359	-1,70207570208
0,0124	-1,74114774115	-2,19536019536
0,0126	-2,39072039072	-2,60561660562
0,0128	-2,95238095238	-2,91819291819
0,013	-3,35775335775	-3,10378510379
0,0132	-3,59706959707	-3,16239316239
0,0134	-3,69474969475	-3,10378510379
0,0136	-3,58241758242	-2,88888888889
0,0138	-3,32356532357	-2,56654456654
0,014	-2,87912087912	-2,12698412698
0,0142	-2,29304029304	-1,59951159951
0,0144	-1,60927960928	-1,01831501832
0,0146	-0,818070818071	-0,388278388278
0,0148	0,00732600732601	0,241758241758
0,015	0,862026862027	0,876678876679
0,0152	1,68253968254	1,45299145299
0,0154	2,47374847375	1,99023199023
0,0156	3,17704517705	2,43956043956
0,0158	3,78266178266	2,79609279609
0,016	4,26129426129	3,03052503053
0,0162	4,55921855922	3,12332112332
0,0164	4,69597069597	3,10866910867
0,0166	4,64224664225	2,93772893773
0,0168	4,442002442	2,65934065934
0,017	4,05616605617	2,25885225885
0,0172	3,52869352869	1,77533577534
0,0174	2,89377289377	1,21367521368
0,0176	2,15628815629	0,622710622711
0,0178	1,3601953602	-0,01221001221
0,018	0,525030525031	-0,637362637363
0,0182	-0,30525030525	-1,22832722833
0,0184	-1,12087912088	-1,79487179487
0,0186	-1,85347985348	-2,2735042735
0,0188	-2,50793650794	-2,67399267399
0,019	-3,03540903541	-2,96214896215
0,0192	-3,41147741148	-3,12332112332
0,0194	-3,63125763126	-3,17216117216
0,0196	-3,6800976801	-3,05982905983
0,0198	-3,55311355311	-2,83516483516
0,02	-3,24542124542	-2,4884004884
0,0202	-2,77655677656	-2,03418803419
0,0204	-2,18070818071	-1,50183150183
0,0206	-1,46764346764	-0,905982905983
0,0208	-0,676434676435	-0,285714285714
0,021	0,168498168498	0,358974358974
0,0212	1,00854700855	0,974358974359
0,0214	1,82905982906	1,56532356532
0,0216	2,6105006105	2,07326007326
0,0218	3,29914529915	2,5177045177
0,022	3,87545787546	2,84981684982
0,0222	4,3199023199	3,05006105006
0,0224	4,59829059829	3,14285714286
0,0226	4,70573870574	3,07936507937
0,0228	4,62271062271	2,90354090354
0,023	4,37851037851	2,58608058608
0,0232	3,97313797314	2,17582417582
0,0234	3,41636141636	1,67277167277
0,0236	2,76678876679	1,115995116
0,0238	2,02442002442	0,500610500611
0,024	1,20390720391	-0,13431013431
0,0242	0,373626373626	-0,744810744811
0,0244	-0,461538461538	-1,34554334554
0,0246	-1,25763125763	-1,88278388278
0,0248	-1,99023199023	-2,36141636142
0,025	-2,62026862027	-2,73748473748
0,0252	-3,11355311355	-3,00122100122
0,0254	-3,47985347985	-3,15262515263
0,0256	-3,64590964591	-3,15750915751
0,0258	-3,67032967033	-3,04029304029
0,026	-3,50427350427	-2,77655677656
0,0262	-3,17704517705	-2,41514041514
0,0264	-2,67887667888	-1,94139194139
0,0266	-2,05372405372	-1,39926739927
0,0268	-1,33089133089	-0,798534798535
0,027	-0,525030525031	-0,15873015873
0,0272	0,315018315018	0,47619047619
0,0274	1,16483516484	1,09645909646
0,0276	1,98534798535	1,65811965812
0,0278	2,75213675214	2,17094017094
0,028	3,42124542125	2,58608058608
0,0282	3,97802197802	2,89377289377
0,0284	4,38827838828	3,08913308913
0,0286	4,61782661783	3,13308913309
0,0288	4,70573870574	3,05982905983
0,029	4,58363858364	2,84981684982
0,0292	4,31501831502	2,52747252747
0,0294	3,87545787546	2,0927960928
0,0296	3,30402930403	1,57509157509
0,0298	2,63003663004	1,00854700855
0,03	1,86324786325	0,37851037851
0,0302	1,0525030525	-0,241758241758
0,0304	0,212454212454	-0,862026862027
0,0306	-0,612942612943	-1,44810744811
0,0308	-1,39926739927	-1,98046398046
0,031	-2,10256410256	-2,43956043956
0,0312	-2,71794871795	-2,79120879121
