Channel              :		CH1
Frequency            :		1.982kHz
Period               :		0.505ms
PK-PK                :		152.3mV
Probe attenuation    :		1X
Voltage per ADC value:		0.122070mV
Time interval        :		2.00000us

index		CH1_Voltage(mV)
1		76.171875
2		76.171875
3		70.312500
4		78.125000
5		72.265625
6		78.125000
7		74.218750
8		78.125000
9		74.218750
10		80.078125
11		74.218750
12		82.031250
13		74.218750
14		80.078125
15		74.218750
16		82.031250
17		74.218750
18		82.031250
19		74.218750
20		80.078125
21		74.218750
22		80.078125
23		76.171875
24		78.125000
25		76.171875
26		78.125000
27		70.312500
28		80.078125
29		70.312500
30		78.125000
31		70.312500
32		76.171875
33		68.359375
34		76.171875
35		68.359375
36		74.218750
37		66.406250
38		74.218750
39		66.406250
40		70.312500
41		64.453125
42		68.359375
43		60.546875
44		68.359375
45		58.593750
46		66.406250
47		54.687500
48		64.453125
49		52.734375
50		60.546875
51		50.781250
52		58.593750
53		48.828125
54		56.640625
55		46.875000
56		54.687500
57		44.921875
58		48.828125
59		39.062500
60		46.875000
61		37.109375
62		46.875000
63		33.203125
64		42.968750
65		31.250000
66		39.062500
67		27.343750
68		37.109375
69		23.437500
70		33.203125
71		21.484375
72		29.296875
73		19.531250
74		23.437500
75		15.625000
76		21.484375
77		9.765625
78		19.531250
79		5.859375
80		15.625000
81		1.953125
82		11.718750
83		0.000000
84		9.765625
85		-3.906250
86		5.859375
87		-7.812500
88		1.953125
89		-9.765625
90		-1.953125
91		-11.718750
92		-7.812500
93		-17.578125
94		-9.765625
95		-21.484375
96		-13.671875
97		-25.390625
98		-15.625000
99		-27.343750
100		-17.578125
101		-31.250000
102		-21.484375
103		-33.203125
104		-25.390625
105		-35.156250
106		-27.343750
107		-37.109375
108		-33.203125
109		-41.015625
110		-35.156250
111		-44.921875
112		-37.109375
113		-46.875000
114		-39.062500
115		-48.828125
116		-41.015625
117		-52.734375
118		-42.968750
119		-54.687500
120		-44.921875
121		-56.640625
122		-46.875000
123		-54.687500
124		-50.781250
125		-56.640625
126		-52.734375
127		-60.546875
128		-52.734375
129		-60.546875
130		-54.687500
131		-62.500000
132		-54.687500
133		-62.500000
134		-56.640625
135		-64.453125
136		-56.640625
137		-64.453125
138		-56.640625
139		-64.453125
140		-58.593750
141		-62.500000
142		-60.546875
143		-64.453125
144		-58.593750
145		-64.453125
146		-56.640625
147		-64.453125
148		-56.640625
149		-64.453125
150		-56.640625
151		-62.500000
152		-54.687500
153		-62.500000
154		-54.687500
155		-60.546875
156		-54.687500
157		-56.640625
158		-54.687500
159		-56.640625
160		-52.734375
161		-56.640625
162		-48.828125
163		-54.687500
164		-46.875000
165		-52.734375
166		-44.921875
167		-50.781250
168		-42.968750
169		-48.828125
170		-41.015625
171		-46.875000
172		-39.062500
173		-44.921875
174		-37.109375
175		-39.062500
176		-35.156250
177		-37.109375
178		-29.296875
179		-35.156250
180		-27.343750
181		-33.203125
182		-23.437500
183		-29.296875
184		-21.484375
185		-25.390625
186		-17.578125
187		-23.437500
188		-13.671875
189		-19.531250
190		-11.718750
191		-15.625000
192		-9.765625
193		-11.718750
194		-5.859375
195		-9.765625
196		0.000000
197		-5.859375
198		1.953125
199		-1.953125
200		5.859375
201		0.000000
202		9.765625
203		3.906250
204		13.671875
205		7.812500
206		17.578125
207		11.718750
208		17.578125
209		17.578125
210		21.484375
211		19.531250
212		27.343750
213		21.484375
