Channel              :		CH1
Frequency            :		1.047kHz
Period               :		0.955ms
PK-PK                :		232.4mV
Probe attenuation    :		1X
Voltage per ADC value:		0.122070mV
Time interval        :		2.00000us

index		CH1_Voltage(mV)
1		-35.156250
2		-35.156250
3		-42.968750
4		-37.109375
5		-44.921875
6		-41.015625
7		-48.828125
8		-42.968750
9		-52.734375
10		-46.875000
11		-54.687500
12		-50.781250
13		-56.640625
14		-52.734375
15		-60.546875
16		-54.687500
17		-62.500000
18		-56.640625
19		-66.406250
20		-60.546875
21		-68.359375
22		-64.453125
23		-70.312500
24		-66.406250
25		-74.218750
26		-68.359375
27		-76.171875
28		-70.312500
29		-78.125000
30		-72.265625
31		-80.078125
32		-76.171875
33		-82.031250
34		-78.125000
35		-85.937500
36		-80.078125
37		-87.890625
38		-83.984375
39		-89.843750
40		-85.937500
41		-91.796875
42		-87.890625
43		-93.750000
44		-89.843750
45		-95.703125
46		-91.796875
47		-97.656250
48		-93.750000
49		-101.562500
50		-95.703125
51		-101.562500
52		-97.656250
53		-103.515625
54		-99.609375
55		-105.468750
56		-101.562500
57		-107.421875
58		-103.515625
59		-109.375000
60		-103.515625
61		-111.328125
62		-105.468750
63		-111.328125
64		-107.421875
65		-113.281250
66		-109.375000
67		-115.234375
68		-111.328125
69		-115.234375
70		-111.328125
71		-117.187500
72		-113.281250
73		-117.187500
74		-113.281250
75		-119.140625
76		-115.234375
77		-119.140625
78		-115.234375
79		-119.140625
80		-117.187500
81		-121.093750
82		-117.187500
83		-123.046875
84		-117.187500
85		-121.093750
86		-119.140625
87		-123.046875
88		-119.140625
89		-123.046875
90		-119.140625
91		-123.046875
92		-119.140625
93		-125.000000
94		-121.093750
95		-125.000000
96		-121.093750
97		-123.046875
98		-121.093750
99		-123.046875
100		-121.093750
101		-125.000000
102		-119.140625
103		-125.000000
104		-119.140625
105		-123.046875
106		-121.093750
107		-123.046875
108		-119.140625
109		-123.046875
110		-119.140625
111		-123.046875
112		-119.140625
113		-123.046875
114		-117.187500
115		-121.093750
116		-117.187500
117		-121.093750
