Vernier Format 2
rc_prof rogiers.cmbl 24/02/2025 10:30:56 ,
Latest
Time	Potential 1	Potential 2
t	Pot 1	Pot 2
s	V	V

0	5,32600732601	4,75457875458
0,0002	4,5347985348	3,65079365079
0,0004	3,28449328449	2,21001221001
0,0006	1,7851037851	0,637362637363
0,0008	0,139194139194	-1,01831501832
0,001	-1,50183150183	-2,60561660562
0,0012	-3,02075702076	-3,97802197802
0,0014	-4,29548229548	-5,02808302808
0,0016	-5,19413919414	-5,64346764347
0,0018	-5,64835164835	-5,79487179487
0,002	-5,60927960928	-5,44322344322
0,0022	-5,07203907204	-4,61782661783
0,0024	-4,08547008547	-3,38217338217
0,0026	-2,72771672772	-1,87301587302
0,0028	-1,13553113553	-0,222222222222
0,003	0,529914529915	1,4188034188
0,0032	2,15628815629	2,96214896215
0,0034	3,64102564103	4,27106227106
0,0036	4,8083028083	5,21367521368
0,0038	5,61416361416	5,70695970696
0,004	5,92185592186	5,71184371184
0,0042	5,74603174603	5,2380952381
0,0044	5,09157509158	4,30525030525
0,0046	4,00732600733	3,05006105006
0,0048	2,64957264957	1,51648351648
0,005	1,05738705739	-0,10989010989
0,0052	-0,578754578755	-1,73137973138
0,0054	-2,19536019536	-3,25030525031
0,0056	-3,63125763126	-4,49084249084
0,0058	-4,74969474969	-5,35531135531
0,006	-5,46275946276	-5,77045177045
0,0062	-5,69230769231	-5,69230769231
0,0064	-5,43833943834	-5,13064713065
0,0066	-4,6862026862	-4,11477411477
0,0068	-3,52380952381	-2,74236874237
0,007	-2,05372405372	-1,16483516484
0,0072	-0,40293040293	0,515262515263
0,0074	1,26251526252	2,12698412698
0,0076	2,84493284493	3,59218559219
0,0078	4,18803418803	4,73015873016
0,008	5,22832722833	5,49206349206
0,0082	5,79975579976	5,77533577534
0,0084	5,9072039072	5,56043956044
0,0086	5,5115995116	4,87667887668
0,0088	4,66666666667	3,79242979243
0,009	3,4358974359	2,40048840049
0,0092	1,94627594628	0,798534798535
0,0094	0,334554334554	-0,827838827839
0,0096	-1,32112332112	-2,42979242979
0,0098	-2,8547008547	-3,84615384615
0,01	-4,17338217338	-4,84249084249
