Vernier Format 2
rc_prof rogiers.cmbl 24/02/2025 10:38:13 ,
Latest
Time	Potential 1	Potential 2
t	Pot 1	Pot 2
s	V	V

0	-5,04273504274	-5,42857142857
0,0002	-4,88156288156	-5,25763125763
0,0004	-4,69108669109	-5,0525030525
0,0006	-4,48595848596	-4,82295482295
0,0008	-4,23199023199	-4,54456654457
0,001	-3,95848595849	-4,25641025641
0,0012	-3,65079365079	-3,92918192918
0,0014	-3,31868131868	-3,57753357753
0,0016	-2,95726495726	-3,20634920635
0,0018	-2,57631257631	-2,81074481074
0,002	-2,19047619048	-2,41514041514
0,0022	-1,76556776557	-1,99023199023
0,0024	-1,35042735043	-1,56532356532
0,0026	-0,910866910867	-1,12087912088
0,0028	-0,471306471306	-0,681318681319
0,003	-0,021978021978	-0,222222222222
0,0032	0,422466422466	0,222222222222
0,0034	0,862026862027	0,661782661783
0,0036	1,31623931624	1,10134310134
0,0038	1,75091575092	1,53113553114
0,004	2,19536019536	1,96581196581
0,0042	2,6105006105	2,37118437118
0,0044	3,03052503053	2,78144078144
0,0046	3,42124542125	3,15750915751
0,0048	3,79242979243	3,52380952381
0,005	4,16361416361	3,87057387057
0,0052	4,49572649573	4,18315018315
0,0054	4,81807081807	4,48595848596
0,0056	5,10134310134	4,74481074481
0,0058	5,36996336996	4,99389499389
0,006	5,59951159951	5,20390720391
0,0062	5,79975579976	5,38461538462
0,0064	5,96581196581	5,53113553114
0,0066	6,08791208791	5,61904761905
0,0068	6,19047619048	5,69719169719
0,007	6,2442002442	5,7264957265
0,0072	6,28327228327	5,74114774115
0,0074	6,26373626374	5,69719169719
0,0076	6,21001221001	5,62393162393
0,0078	6,13186813187	5,51648351648
0,008	6	5,36996336996
0,0082	5,85836385836	5,20390720391
0,0084	5,66788766789	4,98901098901
0,0086	5,45787545788	4,75946275946
0,0088	5,20390720391	4,48107448107
0,009	4,9304029304	4,19291819292
0,0092	4,63247863248	3,87545787546
0,0094	4,29548229548	3,52869352869
0,0096	3,95848595849	3,18192918193
0,0098	3,59218559219	2,79609279609
0,01	3,21123321123	2,41025641026
0,0102	2,80586080586	1,99511599512
0,0104	2,3956043956	1,57997557998
0,0106	1,9706959707	1,1452991453
0,0108	1,5409035409	0,700854700855
0,011	1,09645909646	0,275946275946
0,0112	0,656898656899	-0,168498168498
0,0114	0,222222222222	-0,598290598291
0,0116	-0,222222222222	-1,04273504274
0,0118	-0,661782661783	-1,47252747253
0,012	-1,09645909646	-1,89743589744
0,0122	-1,52136752137	-2,31746031746
0,0124	-1,93162393162	-2,71794871795
0,0126	-2,34676434676	-3,11355311355
0,0128	-2,71794871795	-3,47496947497
0,013	-3,08913308913	-3,8315018315
0,0132	-3,43101343101	-4,15384615385
0,0134	-3,75335775336	-4,45177045177
0,0136	-4,0463980464	-4,73015873016
0,0138	-4,31013431013	-4,97924297924
0,014	-4,55433455433	-5,19902319902
0,0142	-4,74969474969	-5,36996336996
0,0144	-4,92551892552	-5,52136752137
0,0146	-5,06227106227	-5,62881562882
0,0148	-5,16483516484	-5,72161172161
0,015	-5,23321123321	-5,76068376068
0,0152	-5,27228327228	-5,78021978022
0,0154	-5,27228327228	-5,7557997558
0,0156	-5,23321123321	-5,68253968254
0,0158	-5,16483516484	-5,59462759463
0,016	-5,05738705739	-5,45787545788
0,0162	-4,92063492063	-5,2967032967
0,0164	-4,73992673993	-5,09157509158
0,0166	-4,51526251526	-4,86202686203
0,0168	-4,28571428571	-4,59829059829
0,017	-4,00244200244	-4,30525030525
0,0172	-3,71428571429	-3,99267399267
0,0174	-3,37728937729	-3,64590964591
0,0176	-3,02564102564	-3,27960927961
0,0178	-2,64957264957	-2,88888888889
0,018	-2,25885225885	-2,47863247863
0,0182	-1,84371184371	-2,06837606838
0,0184	-1,4188034188	-1,6336996337
0,0186	-0,998778998779	-1,20879120879
0,0188	-0,544566544567	-0,759462759463
0,019	-0,105006105006	-0,310134310134
0,0192	0,344322344322	0,129426129426
0,0194	0,788766788767	0,573870573871
0,0196	1,2380952381	1,0231990232
0,0198	1,68253968254	1,45787545788
0,02	2,11233211233	1,88766788767
0,0202	2,54212454212	2,30769230769
0,0204	2,95238095238	2,69841269841
0,0206	3,35775335775	3,09401709402
0,0208	3,73870573871	3,46031746032
0,021	4,10012210012	3,8021978022
0,0212	4,442002442	4,13431013431
0,0214	4,74969474969	4,43223443223
0,0216	5,05738705739	4,70573870574
0,0218	5,31623931624	4,95482295482
0,022	5,55555555556	5,1746031746
0,0222	5,76556776557	5,35042735043
0,0224	5,94139194139	5,49694749695
0,0226	6,07814407814	5,61904761905
0,0228	6,16605616606	5,68253968254
0,023	6,2442002442	5,74114774115
0,0232	6,27838827839	5,73626373626
0,0234	6,2735042735	5,70695970696
0,0236	6,22466422466	5,62881562882
0,0238	6,14652014652	5,53601953602
0,024	6,03418803419	5,39926739927
0,0242	5,88278388278	5,22832722833
0,0244	5,71672771673	5,03296703297
0,0246	5,49206349206	4,79365079365
0,0248	5,25274725275	4,5347985348
0,025	4,97924297924	4,24175824176
0,0252	4,6862026862	3,93406593407
0,0254	4,36385836386	3,59706959707
0,0256	4,02686202686	3,23565323565
0,0258	3,66056166056	2,87912087912
0,026	3,26984126984	2,46398046398
0,0262	2,884004884	2,07326007326
0,0264	2,46398046398	1,65323565324
0,0266	2,04395604396	1,22832722833
0,0268	1,61904761905	0,793650793651
0,027	1,18437118437	0,35409035409
0,0272	0,739926739927	-0,0805860805861
0,0274	0,290598290598	-0,529914529915
0,0276	-0,139194139194	-0,959706959707
0,0278	-0,583638583639	-1,40415140415
0,028	-1,01343101343	-1,82417582418
0,0282	-1,44322344322	-2,2442002442
0,0284	-1,85836385836	-2,64468864469
0,0286	-2,26373626374	-3,04029304029
0,0288	-2,65934065934	-3,42612942613
0,029	-3,01587301587	-3,76800976801
0,0292	-3,37240537241	-4,10500610501
0,0294	-3,69963369963	-4,40781440781
0,0296	-3,99267399267	-4,69108669109
0,0298	-4,26129426129	-4,93528693529
0,03	-4,50549450549	-5,15506715507
0,0302	-4,71550671551	-5,35042735043
0,0304	-4,88644688645	-5,49206349206
0,0306	-5,04761904762	-5,62393162393
0,0308	-5,1452991453	-5,69719169719
0,031	-5,22344322344	-5,7557997558
0,0312	-5,2673992674	-5,7851037851
0,0314	-5,27228327228	-5,75091575092
