Channel              :		CH1
Frequency            :		1.771kHz
Period               :		0.565ms
PK-PK                :		127.0mV
Probe attenuation    :		1X
Voltage per ADC value:		0.122070mV
Time interval        :		2.00000us

index		CH1_Voltage(mV)
1		78.125000
2		78.125000
3		74.218750
4		78.125000
5		74.218750
6		78.125000
7		74.218750
8		78.125000
9		74.218750
10		76.171875
11		72.265625
12		76.171875
13		72.265625
14		76.171875
15		70.312500
16		74.218750
17		70.312500
18		72.265625
19		68.359375
20		72.265625
21		68.359375
22		72.265625
23		66.406250
24		70.312500
25		64.453125
26		68.359375
27		62.500000
28		66.406250
29		62.500000
30		64.453125
31		60.546875
32		64.453125
33		58.593750
34		62.500000
35		56.640625
36		60.546875
37		54.687500
38		58.593750
39		52.734375
40		56.640625
41		50.781250
42		54.687500
43		48.828125
44		52.734375
45		46.875000
46		50.781250
47		42.968750
48		46.875000
49		41.015625
50		44.921875
51		39.062500
52		42.968750
53		35.156250
54		41.015625
55		33.203125
56		39.062500
57		31.250000
58		35.156250
59		29.296875
60		33.203125
61		27.343750
62		31.250000
63		23.437500
64		29.296875
65		21.484375
66		25.390625
67		19.531250
68		23.437500
69		15.625000
70		19.531250
71		13.671875
72		17.578125
73		9.765625
74		13.671875
75		7.812500
76		11.718750
77		5.859375
78		9.765625
79		1.953125
80		7.812500
81		0.000000
82		3.906250
83		-1.953125
84		1.953125
85		-5.859375
86		-1.953125
87		-7.812500
88		-3.906250
89		-9.765625
90		-5.859375
91		-13.671875
92		-9.765625
93		-15.625000
94		-11.718750
95		-17.578125
96		-13.671875
97		-19.531250
98		-15.625000
99		-23.437500
100		-17.578125
101		-23.437500
102		-19.531250
103		-25.390625
104		-21.484375
105		-27.343750
106		-23.437500
107		-29.296875
108		-25.390625
109		-31.250000
110		-27.343750
111		-33.203125
112		-29.296875
113		-35.156250
114		-31.250000
115		-35.156250
116		-31.250000
117		-37.109375
118		-33.203125
119		-37.109375
120		-35.156250
121		-41.015625
122		-37.109375
123		-41.015625
124		-37.109375
125		-41.015625
126		-37.109375
127		-41.015625
128		-39.062500
129		-42.968750
130		-39.062500
131		-42.968750
132		-39.062500
133		-44.921875
134		-39.062500
135		-42.968750
136		-41.015625
137		-44.921875
138		-41.015625
139		-44.921875
140		-41.015625
141		-42.968750
142		-41.015625
143		-44.921875
144		-39.062500
145		-42.968750
146		-39.062500
147		-42.968750
148		-39.062500
149		-42.968750
150		-37.109375
151		-41.015625
152		-37.109375
153		-39.062500
154		-37.109375
155		-39.062500
156		-35.156250
157		-39.062500
158		-35.156250
159		-37.109375
160		-33.203125
161		-35.156250
162		-31.250000
163		-35.156250
164		-29.296875
165		-31.250000
166		-29.296875
167		-31.250000
168		-27.343750
169		-29.296875
170		-25.390625
171		-27.343750
172		-23.437500
173		-25.390625
174		-21.484375
175		-23.437500
176		-19.531250
177		-21.484375
178		-17.578125
179		-19.531250
180		-13.671875
181		-17.578125
182		-13.671875
183		-15.625000
184		-9.765625
185		-11.718750
186		-7.812500
187		-9.765625
188		-3.906250
189		-7.812500
190		-3.906250
