Vernier Format 2
rc_prof rogiers.cmbl 24/02/2025 09:45:30 ,
Latest
Time	Potential 1	Potential 2
t	Pot 1	Pot 2
s	V	V

0	-5,19902319902	-5,1746031746
0,0004	-5,18437118437	-5,13553113553
0,0008	-5,1746031746	-5,09645909646
0,0012	-5,15506715507	-5,05738705739
0,0016	-5,13553113553	-5,00854700855
0,002	-5,10622710623	-4,96947496947
0,0024	-5,08669108669	-4,93528693529
0,0028	-5,07203907204	-4,89133089133
0,0032	-5,04273504274	-4,85225885226
0,0036	-5,0231990232	-4,80341880342
0,004	-4,98901098901	-4,75946275946
0,0044	-4,95970695971	-4,69597069597
0,0048	-4,92551892552	-4,64713064713
0,0052	-4,89133089133	-4,60317460317
0,0056	-4,86202686203	-4,54945054945
0,006	-4,82783882784	-4,50549450549
0,0064	-4,79365079365	-4,45177045177
0,0068	-4,75457875458	-4,38827838828
0,0072	-4,71062271062	-4,33455433455
0,0076	-4,66666666667	-4,27106227106
0,008	-4,62759462759	-4,21245421245
0,0084	-4,58852258852	-4,15873015873
0,0088	-4,5347985348	-4,10500610501
0,0092	-4,50549450549	-4,04151404151
0,0096	-4,45177045177	-3,97313797314
0,01	-4,40293040293	-3,90476190476
0,0104	-4,33943833944	-3,83638583639
0,0108	-4,29548229548	-3,76800976801
0,0112	-4,24664224664	-3,7094017094
0,0116	-4,19291819292	-3,63614163614
0,012	-4,14407814408	-3,57264957265
0,0124	-4,08547008547	-3,49938949939
0,0128	-4,02197802198	-3,42612942613
0,0132	-3,96825396825	-3,35286935287
0,0136	-3,89987789988	-3,27472527473
0,014	-3,84126984127	-3,20634920635
0,0144	-3,77777777778	-3,12820512821
0,0148	-3,72405372405	-3,05494505495
0,0152	-3,65079365079	-2,98656898657
0,0156	-3,5873015873	-2,90354090354
0,016	-3,51892551893	-2,8253968254
0,0164	-3,44566544567	-2,73748473748
0,0168	-3,37728937729	-2,65934065934
0,0172	-3,30891330891	-2,57631257631
0,0176	-3,24542124542	-2,49816849817
0,018	-3,17216117216	-2,42979242979
0,0184	-3,0989010989	-2,34188034188
0,0188	-3,02075702076	-2,25885225885
0,0192	-2,9474969475	-2,16605616606
0,0196	-2,86935286935	-2,08302808303
0,02	-2,79120879121	-2,00488400488
0,0204	-2,72283272283	-1,92185592186
0,0208	-2,64957264957	-1,83882783883
0,0212	-2,55677655678	-1,75091575092
0,0216	-2,48351648352	-1,65811965812
0,022	-2,3956043956	-1,57509157509
0,0224	-2,31746031746	-1,48717948718
0,0228	-2,23931623932	-1,39926739927
0,0232	-2,1514041514	-1,31135531136
0,0236	-2,07326007326	-1,2380952381
0,024	-1,99023199023	-1,13553113553
0,0244	-1,9072039072	-1,0525030525
0,0248	-1,81440781441	-0,949938949939
0,0252	-1,73137973138	-0,866910866911
0,0256	-1,64346764347	-0,778998778999
0,026	-1,56043956044	-0,686202686203
0,0264	-1,47252747253	-0,612942612943
0,0268	-1,3894993895	-0,510378510379
0,0272	-1,2967032967	-0,417582417582
0,0276	-1,19902319902	-0,324786324786
0,028	-1,12087912088	-0,241758241758
0,0284	-1,0231990232	-0,153846153846
0,0288	-0,940170940171	-0,0561660561661
0,0292	-0,852258852259	0,017094017094
0,0296	-0,759462759463	0,10989010989
0,03	-0,671550671551	0,202686202686
0,0304	-0,578754578755	0,300366300366
0,0308	-0,485958485958	0,383394383394
0,0312	-0,393162393162	0,471306471306
0,0316	-0,30525030525	0,559218559219
0,032	-0,212454212454	0,642246642247
0,0324	-0,124542124542	0,735042735043
0,0328	-0,031746031746	0,822954822955
0,0332	0,0610500610501	0,920634920635
0,0336	0,148962148962	1,00366300366
0,034	0,246642246642	1,08669108669
0,0344	0,334554334554	1,1746031746
0,0348	0,422466422466	1,25763125763
0,0352	0,515262515263	1,34554334554
0,0356	0,608058608059	1,42857142857
0,036	0,705738705739	1,52136752137
0,0364	0,798534798535	1,60927960928
0,0368	0,891330891331	1,69230769231
0,0372	0,979242979243	1,77045177045
0,0376	1,06227106227	1,85347985348
0,038	1,15018315018	1,93162393162
0,0384	1,24297924298	2,01953601954
0,0388	1,34065934066	2,10256410256
0,0392	1,43833943834	2,19047619048
0,0396	1,52625152625	2,2735042735
0,04	1,61416361416	2,35164835165
0,0404	1,70207570208	2,43467643468
0,0408	1,7851037851	2,50793650794
0,0412	1,8778998779	2,58608058608
0,0416	1,96581196581	2,66910866911
0,042	2,06349206349	2,74236874237
0,0424	2,14652014652	2,82051282051
0,0428	2,23443223443	2,89865689866
0,0432	2,32722832723	2,97191697192
0,0436	2,40048840049	3,04029304029
0,044	2,49816849817	3,11843711844
0,0444	2,5811965812	3,20146520147
0,0448	2,67399267399	3,26984126984
0,0452	2,75702075702	3,3431013431
0,0456	2,84004884005	3,41147741148
0,046	2,92307692308	3,47985347985
0,0464	3,00610500611	3,54334554335
0,0468	3,08913308913	3,61660561661
0,0472	3,16727716728	3,6800976801
0,0476	3,25518925519	3,75335775336
0,048	3,33821733822	3,82173382173
0,0484	3,41636141636	3,88522588523
0,0488	3,49450549451	3,94871794872
0,0492	3,57264957265	4,00244200244
0,0496	3,64590964591	4,06593406593
0,05	3,72405372405	4,12454212454
0,0504	3,80708180708	4,19291819292
0,0508	3,88034188034	4,24664224664
0,0512	3,9536019536	4,30525030525
0,0516	4,02197802198	4,35897435897
0,052	4,09523809524	4,40781440781
0,0524	4,16361416361	4,46642246642
0,0528	4,24175824176	4,52014652015
0,0532	4,31501831502	4,57875457875
0,0536	4,38827838828	4,62759462759
0,054	4,45665445665	4,67643467643
0,0544	4,52014652015	4,72527472527
0,0548	4,58852258852	4,76923076923
0,0552	4,64713064713	4,81318681319
0,0556	4,71550671551	4,85714285714
0,056	4,77411477411	4,90598290598
0,0564	4,84249084249	4,94505494505
0,0568	4,90598290598	4,99389499389
0,0572	4,96459096459	5,03296703297
0,0576	5,02808302808	5,06715506716
0,058	5,07203907204	5,09645909646
0,0584	5,13553113553	5,13553113553
0,0588	5,19902319902	5,17948717949
0,0592	5,26251526252	5,21367521368
0,0596	5,30647130647	5,24786324786
0,06	5,3601953602	5,27228327228
0,0604	5,40903540904	5,30647130647
0,0608	5,44810744811	5,33089133089
0,0612	5,50671550672	5,35531135531
0,0616	5,55555555556	5,38461538462
0,062	5,60927960928	5,40903540904
0,0624	5,64835164835	5,44322344322
