Channel              :		CH1
Frequency            :		1.240kHz
Period               :		0.807ms
PK-PK                :		355.5mV
Probe attenuation    :		1X
Voltage per ADC value:		0.244141mV
Time interval        :		2.00000us

index		CH1_Voltage(mV)
1		-15.625000
2		-15.625000
3		-31.250000
4		-23.437500
5		-35.156250
6		-27.343750
7		-39.062500
8		-35.156250
9		-46.875000
10		-39.062500
11		-50.781250
12		-42.968750
13		-54.687500
14		-50.781250
15		-62.500000
16		-54.687500
17		-66.406250
18		-58.593750
19		-70.312500
20		-66.406250
21		-78.125000
22		-70.312500
23		-82.031250
24		-74.218750
25		-85.937500
26		-78.125000
27		-89.843750
28		-85.937500
29		-93.750000
30		-89.843750
31		-97.656250
32		-93.750000
33		-105.468750
34		-97.656250
35		-109.375000
36		-101.562500
37		-109.375000
38		-105.468750
39		-113.281250
40		-109.375000
41		-117.187500
42		-113.281250
43		-121.093750
44		-117.187500
45		-125.000000
46		-121.093750
47		-128.906250
48		-121.093750
49		-128.906250
50		-125.000000
51		-132.812500
52		-128.906250
53		-136.718750
54		-132.812500
55		-136.718750
56		-132.812500
57		-140.625000
58		-136.718750
59		-144.531250
60		-140.625000
61		-144.531250
62		-140.625000
63		-144.531250
64		-140.625000
65		-148.437500
66		-144.531250
67		-148.437500
68		-144.531250
69		-148.437500
70		-148.437500
71		-152.343750
72		-148.437500
73		-152.343750
74		-148.437500
75		-152.343750
76		-148.437500
77		-152.343750
78		-148.437500
79		-152.343750
80		-148.437500
81		-152.343750
82		-148.437500
83		-156.250000
84		-148.437500
85		-152.343750
86		-148.437500
87		-152.343750
88		-148.437500
89		-152.343750
90		-148.437500
91		-152.343750
92		-148.437500
93		-148.437500
94		-144.531250
95		-148.437500
96		-144.531250
97		-148.437500
98		-144.531250
99		-144.531250
100		-140.625000
101		-144.531250
102		-140.625000
103		-140.625000
104		-136.718750
105		-140.625000
106		-132.812500
107		-136.718750
108		-128.906250
109		-132.812500
110		-128.906250
111		-128.906250
112		-125.000000
113		-128.906250
114		-121.093750
115		-125.000000
116		-121.093750
117		-121.093750
118		-117.187500
119		-117.187500
120		-113.281250
121		-113.281250
122		-109.375000
123		-109.375000
124		-105.468750
125		-105.468750
126		-101.562500
127		-101.562500
128		-97.656250
129		-97.656250
130		-93.750000
131		-93.750000
132		-85.937500
133		-89.843750
134		-82.031250
135		-85.937500
136		-78.125000
137		-82.031250
138		-74.218750
139		-74.218750
140		-70.312500
141		-70.312500
142		-62.500000
143		-66.406250
144		-58.593750
145		-62.500000
146		-54.687500
147		-54.687500
148		-46.875000
149		-50.781250
150		-42.968750
151		-42.968750
152		-39.062500
153		-39.062500
154		-31.250000
155		-35.156250
156		-27.343750
157		-27.343750
158		-19.531250
159		-23.437500
160		-15.625000
161		-15.625000
162		-7.812500
163		-11.718750
164		-3.906250
165		-7.812500
166		0.000000
167		0.000000
168		7.812500
169		3.906250
170		11.718750
171		11.718750
172		19.531250
173		15.625000
174		23.437500
175		23.437500
176		31.250000
177		27.343750
178		35.156250
179		35.156250
180		39.062500
181		39.062500
182		46.875000
183		42.968750
184		50.781250
185		50.781250
186		58.593750
187		54.687500
188		62.500000
189		58.593750
190		66.406250
191		66.406250
192		74.218750
193		70.312500
194		78.125000
195		78.125000
196		82.031250
197		82.031250
198		89.843750
199		85.937500
200		93.750000
201		89.843750
202		97.656250
203		97.656250
204		101.562500
205		101.562500
206		105.468750
207		105.468750
208		113.281250
209		109.375000
210		117.187500
211		113.281250
212		121.093750
213		117.187500
214		125.000000
215		121.093750
216		128.906250
217		125.000000
218		132.812500
219		128.906250
220		136.718750
221		132.812500
222		140.625000
223		136.718750
224		144.531250
225		140.625000
226		148.437500
227		144.531250
228		148.437500
229		148.437500
230		152.343750
231		152.343750
232		156.250000
233		156.250000
234		160.156250
235		160.156250
236		164.062500
237		160.156250
238		167.968750
239		164.062500
240		167.968750
241		167.968750
242		171.875000
243		167.968750
244		175.781250
245		171.875000
246		175.781250
247		171.875000
248		175.781250
249		175.781250
250		179.687500
251		175.781250
252		183.593750
253		179.687500
254		183.593750
255		179.687500
256		187.500000
257		183.593750
258		187.500000
259		183.593750
260		187.500000
261		183.593750
262		191.406250
263		187.500000
264		191.406250
265		187.500000
266		191.406250
267		187.500000
268		195.312500
269		191.406250
270		195.312500
271		191.406250
272		195.312500
273		191.406250
274		195.312500
275		191.406250
276		195.312500
277		191.406250
278		195.312500
279		191.406250
280		195.312500
281		191.406250
282		195.312500
283		191.406250
284		195.312500
285		191.406250
286		195.312500
287		191.406250
288		195.312500
289		191.406250
290		195.312500
291		191.406250
292		195.312500
293		191.406250
294		195.312500
295		191.406250
296		195.312500
297		191.406250
298		195.312500
299		187.500000
300		191.406250
301		187.500000
302		191.406250
303		187.500000
304		191.406250
305		183.593750
306		187.500000
307		183.593750
308		187.500000
309		179.687500
310		187.500000
311		179.687500
312		183.593750
313		179.687500
314		183.593750
315		175.781250
316		179.687500
317		171.875000
318		179.687500
319		171.875000
320		175.781250
321		167.968750
322		171.875000
323		167.968750
324		171.875000
325		164.062500
326		167.968750
327		160.156250
328		167.968750
329		156.250000
330		164.062500
331		156.250000
332		160.156250
333		152.343750
334		156.250000
335		148.437500
336		156.250000
337		144.531250
338		148.437500
339		140.625000
340		148.437500
341		136.718750
342		144.531250
343		132.812500
344		140.625000
345		128.906250
346		136.718750
347		125.000000
348		132.812500
349		121.093750
350		128.906250
351		117.187500
352		121.093750
353		113.281250
354		117.187500
355		109.375000
356		113.281250
357		101.562500
358		109.375000
359		97.656250
360		105.468750
361		93.750000
362		101.562500
363		89.843750
364		97.656250
365		85.937500
366		89.843750
367		78.125000
368		85.937500
369		74.218750
370		82.031250
371		70.312500
372		74.218750
373		62.500000
374		70.312500
375		58.593750
376		66.406250
377		50.781250
378		58.593750
379		46.875000
380		54.687500
381		42.968750
382		46.875000
383		35.156250
384		42.968750
385		31.250000
386		39.062500
387		23.437500
388		31.250000
389		19.531250
390		27.343750
391		11.718750
392		23.437500
393		7.812500
394		15.625000
395		3.906250
396		11.718750
397		-3.906250
398		3.906250
399		-7.812500
400		0.000000
401		-15.625000
402		-7.812500
403		-19.531250
404		-11.718750
405		-27.343750
406		-19.531250
407		-31.250000
408		-23.437500
409		-35.156250
410		-27.343750
411		-42.968750
412		-35.156250
413		-46.875000
414		-39.062500
415		-54.687500
416		-42.968750
417		-58.593750
418		-50.781250
419		-62.500000
420		-54.687500
421		-66.406250
422		-58.593750
423		-70.312500
424		-66.406250
425		-78.125000
426		-70.312500
427		-82.031250
428		-74.218750
429		-85.937500
430		-78.125000
431		-89.843750
432		-85.937500
433		-93.750000
434		-89.843750
435		-97.656250
436		-93.750000
437		-101.562500
438		-97.656250
439		-105.468750
440		-101.562500
441		-109.375000
442		-105.468750
443		-113.281250
444		-109.375000
445		-117.187500
446		-113.281250
447		-121.093750
448		-117.187500
449		-125.000000
450		-117.187500
451		-128.906250
452		-125.000000
453		-132.812500
454		-125.000000
455		-132.812500
456		-128.906250
457		-136.718750
458		-132.812500
459		-140.625000
460		-132.812500
461		-140.625000
462		-136.718750
463		-144.531250
464		-140.625000
465		-144.531250
466		-140.625000
467		-148.437500
468		-144.531250
469		-148.437500
470		-144.531250
471		-148.437500
472		-144.531250
473		-152.343750
474		-148.437500
475		-152.343750
476		-148.437500
477		-152.343750
478		-148.437500
479		-152.343750
480		-148.437500
481		-152.343750
482		-148.437500
483		-152.343750
484		-148.437500
485		-152.343750
486		-148.437500
487		-152.343750
488		-148.437500
489		-152.343750
490		-148.437500
491		-152.343750
492		-148.437500
493		-152.343750
494		-148.437500
495		-148.437500
496		-144.531250
497		-148.437500
498		-144.531250
499		-148.437500
500		-144.531250
501		-144.531250
502		-140.625000
503		-144.531250
504		-140.625000
505		-140.625000
506		-136.718750
507		-140.625000
508		-132.812500
509		-136.718750
510		-132.812500
511		-136.718750
512		-128.906250
513		-132.812500
514		-128.906250
515		-128.906250
516		-125.000000
517		-125.000000
518		-121.093750
519		-125.000000
520		-117.187500
521		-121.093750
522		-113.281250
523		-117.187500
524		-109.375000
525		-113.281250
526		-105.468750
527		-109.375000
528		-101.562500
529		-105.468750
530		-97.656250
531		-101.562500
532		-93.750000
533		-97.656250
534		-89.843750
535		-93.750000
536		-85.937500
537		-85.937500
538		-82.031250
539		-82.031250
540		-74.218750
541		-78.125000
542		-70.312500
543		-74.218750
544		-66.406250
545		-70.312500
546		-62.500000
547		-62.500000
548		-54.687500
549		-58.593750
550		-50.781250
551		-54.687500
552		-46.875000
553		-46.875000
554		-39.062500
555		-42.968750
556		-35.156250
557		-35.156250
558		-31.250000
559		-31.250000
560		-23.437500
561		-27.343750
562		-19.531250
563		-19.531250
564		-11.718750
565		-15.625000
566		-7.812500
567		-7.812500
568		0.000000
569		-3.906250
570		3.906250
571		0.000000
572		7.812500
573		7.812500
574		15.625000
575		11.718750
576		19.531250
577		19.531250
578		27.343750
579		23.437500
580		31.250000
581		31.250000
582		39.062500
583		35.156250
584		42.968750
585		39.062500
586		46.875000
587		46.875000
588		54.687500
589		50.781250
