Vernier Format 2
rc_prof rogiers.cmbl 24/02/2025 09:48:12 ,
Latest
Time	Potential 1	Potential 2
t	Pot 1	Pot 2
s	V	V

0	-3,58241758242	-0,0659340659341
0,002	-3,49938949939	0,017094017094
0,004	-3,42124542125	0,100122100122
0,006	-3,32844932845	0,188034188034
0,008	-3,23076923077	0,275946275946
0,01	-3,14774114774	0,358974358974
0,012	-3,05006105006	0,442002442002
0,014	-2,9474969475	0,534798534799
0,016	-2,86446886447	0,612942612943
0,018	-2,76678876679	0,700854700855
0,02	-2,66422466422	0,788766788767
0,022	-2,56166056166	0,866910866911
0,024	-2,46886446886	0,940170940171
0,026	-2,35653235653	1,02808302808
0,028	-2,2442002442	1,11111111111
0,03	-2,1514041514	1,18925518926
0,032	-2,03907203907	1,28205128205
0,034	-1,93162393162	1,3601953602
0,036	-1,82417582418	1,43345543346
0,038	-1,72161172161	1,5115995116
0,04	-1,59951159951	1,59951159951
0,042	-1,49694749695	1,67277167277
0,044	-1,3894993895	1,75091575092
0,046	-1,2673992674	1,82905982906
0,048	-1,15506715507	1,91697191697
0,05	-1,0525030525	1,97557997558
0,052	-0,925518925519	2,05372405372
0,054	-0,813186813187	2,13186813187
0,056	-0,700854700855	2,19536019536
0,058	-0,588522588523	2,26373626374
0,06	-0,466422466422	2,34188034188
0,062	-0,349206349206	2,41025641026
0,064	-0,241758241758	2,46398046398
0,066	-0,114774114774	2,54700854701
0,068	-0,00732600732601	2,61538461538
0,07	0,105006105006	2,66910866911
0,072	0,227106227106	2,7326007326
0,074	0,35409035409	2,80097680098
0,076	0,456654456654	2,85958485958
0,078	0,583638583639	2,91330891331
0,08	0,700854700855	2,9768009768
0,082	0,813186813187	3,03052503053
0,084	0,925518925519	3,08424908425
0,086	1,04761904762	3,14774114774
0,088	1,15995115995	3,19658119658
0,09	1,27228327228	3,24053724054
0,092	1,39438339438	3,29914529915
0,094	1,50671550672	3,35286935287
0,096	1,62393162393	3,39194139194
0,098	1,74114774115	3,44078144078
0,1	1,85347985348	3,48473748474
0,102	1,96581196581	3,52380952381
0,104	2,07326007326	3,56288156288
0,106	2,19536019536	3,61660561661
0,108	2,30280830281	3,65079365079
0,11	2,41025641026	3,68498168498
0,112	2,53235653236	3,72893772894
0,114	2,6398046398	3,77289377289
0,116	2,74725274725	3,79242979243
0,118	2,84981684982	3,8315018315
0,12	2,96214896215	3,86080586081
0,122	3,05982905983	3,89010989011
0,124	3,17216117216	3,90964590965
0,126	3,27960927961	3,94383394383
0,128	3,37240537241	3,96336996337
0,13	3,47985347985	3,98778998779
0,132	3,58241758242	4,02197802198
0,134	3,68986568987	4,03174603175
0,136	3,77777777778	4,05128205128
0,138	3,87545787546	4,06593406593
0,14	3,97313797314	4,08547008547
0,142	4,06105006105	4,09523809524
0,144	4,15384615385	4,10500610501
0,146	4,24664224664	4,10989010989
0,148	4,33943833944	4,11477411477
0,15	4,42735042735	4,11965811966
0,152	4,51526251526	4,13919413919
0,154	4,59829059829	4,13431013431
0,156	4,67643467643	4,13431013431
0,158	4,76434676435	4,13431013431
0,16	4,84249084249	4,13919413919
0,162	4,91575091575	4,12942612943
0,164	4,99877899878	4,11965811966
0,166	5,08180708181	4,12454212454
0,168	5,1452991453	4,10989010989
0,17	5,20879120879	4,08547008547
0,172	5,28693528694	4,09523809524
0,174	5,35042735043	4,08058608059
0,176	5,4188034188	4,05616605617
0,178	5,4822954823	4,0463980464
0,18	5,54578754579	4,03174603175
0,182	5,6043956044	4,00244200244
0,184	5,663003663	3,98778998779
0,186	5,71672771673	3,95848595849
0,188	5,76556776557	3,93406593407
0,19	5,82417582418	3,90476190476
0,192	5,8778998779	3,88034188034
0,194	5,91697191697	3,84615384615
0,196	5,95115995116	3,80708180708
0,198	5,99511599512	3,78266178266
0,2	6,03418803419	3,75335775336
0,202	6,06837606838	3,69963369963
0,204	6,10744810745	3,67032967033
0,206	6,14652014652	3,63125763126
0,208	6,16117216117	3,58241758242
0,21	6,18559218559	3,53846153846
0,212	6,21978021978	3,49450549451
0,214	6,22954822955	3,45054945055
0,216	6,24908424908	3,39682539683
0,218	6,27838827839	3,34798534799
0,22	6,29792429792	3,30402930403
0,222	6,30769230769	3,24542124542
0,224	6,31746031746	3,1916971917
0,226	6,32722832723	3,15262515263
0,228	6,33211233211	3,08424908425
0,23	6,32722832723	3,02564102564
0,232	6,336996337	2,96703296703
0,234	6,32234432234	2,89865689866
0,236	6,31746031746	2,83028083028
0,238	6,31746031746	2,77655677656
0,24	6,30769230769	2,72283272283
0,242	6,28327228327	2,63492063492
0,244	6,27838827839	2,5811965812
0,246	6,25885225885	2,50793650794
0,248	6,23443223443	2,43467643468
0,25	6,2148962149	2,37118437118
0,252	6,19536019536	2,30280830281
0,254	6,16605616606	2,23443223443
0,256	6,12698412698	2,1514041514
0,258	6,10744810745	2,08791208791
0,26	6,07326007326	2,01953601954
0,262	6,03418803419	1,93162393162
0,264	6,00488400488	1,86324786325
0,266	5,9706959707	1,79487179487
0,268	5,92185592186	1,71184371184
0,27	5,8778998779	1,6336996337
0,272	5,82905982906	1,55555555556
0,274	5,78021978022	1,47741147741
0,276	5,71672771673	1,3894993895
0,278	5,68253968254	1,32600732601
0,28	5,61416361416	1,24297924298
0,282	5,56043956044	1,15506715507
0,284	5,50183150183	1,07692307692
0,286	5,44810744811	0,998778998779
0,288	5,36996336996	0,905982905983
0,29	5,31135531136	0,832722832723
0,292	5,24297924298	0,744810744811
0,294	5,1746031746	0,656898656899
0,296	5,10622710623	0,573870573871
0,298	5,03785103785	0,495726495726
0,3	4,95482295482	0,407814407814
0,302	4,87667887668	0,324786324786
0,304	4,8083028083	0,241758241758
0,306	4,72039072039	0,163614163614
0,308	4,63736263736	0,0757020757021
0,31	4,5641025641	-0,00732600732601
0,312	4,48107448107	-0,0903540903541
0,314	4,38339438339	-0,168498168498
0,316	4,30525030525	-0,261294261294
0,318	4,21733821734	-0,334554334554
0,32	4,11965811966	-0,417582417582
0,322	4,02686202686	-0,510378510379
0,324	3,93894993895	-0,578754578755
0,326	3,84615384615	-0,661782661783
0,328	3,74358974359	-0,754578754579
0,33	3,66056166056	-0,822954822955
0,332	3,56288156288	-0,901098901099
0,334	3,45543345543	-0,989010989011
0,336	3,36263736264	-1,06227106227
0,338	3,26007326007	-1,1452991453
