Vernier Format 2
rc_prof rogiers.cmbl 24/02/2025 09:49:53 ,
Latest
Time	Potential 1	Potential 2
t	Pot 1	Pot 2
s	V	V

0	0,0805860805861	-2,6105006105
0,002	0,01221001221	-2,61538461538
0,004	-0,041514041514	-2,63003663004
0,006	-0,114774114774	-2,64957264957
0,008	-0,173382173382	-2,65934065934
0,01	-0,236874236874	-2,66910866911
0,012	-0,315018315018	-2,68864468864
0,014	-0,373626373626	-2,7032967033
0,016	-0,437118437118	-2,70818070818
0,018	-0,495726495726	-2,71306471306
0,02	-0,573870573871	-2,72771672772
0,022	-0,632478632479	-2,74236874237
0,024	-0,691086691087	-2,74725274725
0,026	-0,759462759463	-2,7619047619
0,028	-0,822954822955	-2,77655677656
0,03	-0,886446886447	-2,77655677656
0,032	-0,949938949939	-2,79120879121
0,034	-1,0231990232	-2,80586080586
0,036	-1,07692307692	-2,80586080586
0,038	-1,14041514042	-2,81562881563
0,04	-1,20879120879	-2,8253968254
0,042	-1,2673992674	-2,83516483516
0,044	-1,33089133089	-2,83516483516
0,046	-1,39926739927	-2,84981684982
0,048	-1,46275946276	-2,85958485958
0,05	-1,52136752137	-2,85958485958
0,052	-1,58485958486	-2,85958485958
0,054	-1,65323565324	-2,86935286935
0,056	-1,70695970696	-2,87423687424
0,058	-1,76556776557	-2,87423687424
0,06	-1,82905982906	-2,884004884
0,062	-1,89255189255	-2,88888888889
0,064	-1,94627594628	-2,88888888889
0,066	-2,00976800977	-2,89377289377
0,068	-2,06837606838	-2,89865689866
0,07	-2,12698412698	-2,89865689866
0,072	-2,19536019536	-2,90354090354
0,074	-2,26373626374	-2,90354090354
0,076	-2,30769230769	-2,90354090354
0,078	-2,3663003663	-2,90354090354
0,08	-2,42979242979	-2,90842490842
0,082	-2,48351648352	-2,90842490842
0,084	-2,53235653236	-2,90842490842
0,086	-2,60073260073	-2,90842490842
0,088	-2,64957264957	-2,91330891331
0,09	-2,70818070818	-2,89865689866
0,092	-2,76678876679	-2,90354090354
0,094	-2,8253968254	-2,90842490842
0,096	-2,86935286935	-2,89865689866
0,098	-2,92307692308	-2,89377289377
0,1	-2,98168498168	-2,88888888889
0,102	-3,03052503053	-2,88888888889
0,104	-3,07936507937	-2,87912087912
0,106	-3,14285714286	-2,87912087912
0,108	-3,1916971917	-2,87912087912
0,11	-3,24053724054	-2,86446886447
0,112	-3,28937728938	-2,8547008547
0,114	-3,34798534799	-2,85958485958
0,116	-3,39682539683	-2,84981684982
0,118	-3,44078144078	-2,84004884005
0,12	-3,49450549451	-2,84004884005
0,122	-3,53357753358	-2,8253968254
0,124	-3,58241758242	-2,82051282051
0,126	-3,64102564103	-2,82051282051
0,128	-3,68498168498	-2,81074481074
0,13	-3,72893772894	-2,79120879121
0,132	-3,77289377289	-2,78632478632
0,134	-3,82661782662	-2,78144078144
0,136	-3,86568986569	-2,76678876679
0,138	-3,89987789988	-2,75213675214
0,14	-3,9536019536	-2,74725274725
0,142	-3,99755799756	-2,73748473748
0,144	-4,02686202686	-2,71794871795
0,146	-4,0757020757	-2,70818070818
0,148	-4,11477411477	-2,70818070818
0,15	-4,15873015873	-2,68376068376
0,152	-4,19291819292	-2,67399267399
0,154	-4,24664224664	-2,66422466422
0,156	-4,27106227106	-2,6398046398
0,158	-4,30525030525	-2,62515262515
0,16	-4,35409035409	-2,62026862027
0,162	-4,38827838828	-2,60561660562
0,164	-4,41758241758	-2,5811965812
0,166	-4,45665445665	-2,57142857143
0,168	-4,48595848596	-2,56166056166
0,17	-4,52014652015	-2,53724053724
0,172	-4,55433455433	-2,5177045177
0,174	-4,59829059829	-2,50793650794
0,176	-4,61782661783	-2,48351648352
0,178	-4,65201465201	-2,46398046398
0,18	-4,6862026862	-2,45421245421
0,182	-4,70573870574	-2,42979242979
0,184	-4,73504273504	-2,41025641026
0,186	-4,76923076923	-2,39072039072
0,188	-4,79853479853	-2,38095238095
0,19	-4,81807081807	-2,35653235653
0,192	-4,85225885226	-2,32722832723
0,194	-4,88156288156	-2,32234432234
0,196	-4,89621489621	-2,29304029304
0,198	-4,91575091575	-2,26373626374
0,2	-4,94505494505	-2,2442002442
0,202	-4,96459096459	-2,22466422466
0,204	-4,97924297924	-2,20024420024
0,206	-5,00854700855	-2,18070818071
0,208	-5,03785103785	-2,16605616606
0,21	-5,04273504274	-2,13675213675
0,212	-5,06715506716	-2,11233211233
0,214	-5,08669108669	-2,09768009768
0,216	-5,09645909646	-2,06837606838
0,218	-5,10622710623	-2,04395604396
0,22	-5,13553113553	-2,01953601954
0,222	-5,15018315018	-1,99511599512
0,224	-5,15995115995	-1,96581196581
0,226	-5,1746031746	-1,94139194139
0,228	-5,19413919414	-1,93162393162
0,23	-5,19413919414	-1,88766788767
0,232	-5,21367521368	-1,86813186813
0,234	-5,22832722833	-1,84371184371
0,236	-5,22832722833	-1,81440781441
0,238	-5,23321123321	-1,7851037851
0,24	-5,25274725275	-1,76068376068
0,242	-5,25274725275	-1,73137973138
0,244	-5,25763125763	-1,70207570208
0,246	-5,2673992674	-1,68253968254
0,248	-5,28205128205	-1,65811965812
0,25	-5,27716727717	-1,61904761905
0,252	-5,28693528694	-1,59462759463
0,254	-5,28693528694	-1,57997557998
0,256	-5,28693528694	-1,54578754579
0,258	-5,28693528694	-1,5115995116
0,26	-5,30158730159	-1,49206349206
0,262	-5,29181929182	-1,45787545788
0,264	-5,28693528694	-1,42368742369
0,266	-5,29181929182	-1,39926739927
0,268	-5,28693528694	-1,36996336996
0,27	-5,28205128205	-1,33089133089
0,272	-5,27228327228	-1,30158730159
0,274	-5,27228327228	-1,28205128205
0,276	-5,25763125763	-1,24297924298
0,278	-5,24786324786	-1,21367521368
0,28	-5,24786324786	-1,18925518926
0,282	-5,2380952381	-1,15018315018
0,284	-5,22832722833	-1,12087912088
0,286	-5,22344322344	-1,09157509158
0,288	-5,21367521368	-1,05738705739
0,29	-5,19902319902	-1,01831501832
0,292	-5,18925518926	-0,993894993895
0,294	-5,17948717949	-0,969474969475
0,296	-5,15995115995	-0,930402930403
0,298	-5,14041514042	-0,896214896215
0,3	-5,13064713065	-0,866910866911
0,302	-5,12087912088	-0,842490842491
0,304	-5,10134310134	-0,798534798535
0,306	-5,07203907204	-0,769230769231
0,308	-5,06227106227	-0,739926739927
0,31	-5,03785103785	-0,700854700855
