Vernier Format 2
rc_prof rogiers.cmbl 24/02/2025 09:44:52 ,
Latest
Time	Potential 1	Potential 2
t	Pot 1	Pot 2
s	V	V

0	-1,45299145299	-0,915750915751
0,0004	-1,34065934066	-0,798534798535
0,0008	-1,21855921856	-0,671550671551
0,0012	-1,11111111111	-0,564102564103
0,0016	-0,989010989011	-0,442002442002
0,002	-0,871794871795	-0,315018315018
0,0024	-0,754578754579	-0,192918192918
0,0028	-0,627594627595	-0,0805860805861
0,0032	-0,510378510379	0,03663003663
0,0036	-0,388278388278	0,163614163614
0,004	-0,275946275946	0,275946275946
0,0044	-0,153846153846	0,398046398046
0,0048	-0,031746031746	0,510378510379
0,0052	0,0952380952381	0,642246642247
0,0056	0,217338217338	0,754578754579
0,006	0,339438339438	0,871794871795
0,0064	0,456654456654	0,989010989011
0,0068	0,573870573871	1,09645909646
0,0072	0,695970695971	1,21855921856
0,0076	0,818070818071	1,33577533578
0,008	0,945054945055	1,45787545788
0,0084	1,06715506716	1,57020757021
0,0088	1,18437118437	1,68253968254
0,0092	1,30158730159	1,79487179487
0,0096	1,42368742369	1,89743589744
0,01	1,5409035409	2,01465201465
0,0104	1,663003663	2,12698412698
0,0108	1,7851037851	2,24908424908
0,0112	1,90231990232	2,34676434676
0,0116	2,02442002442	2,4590964591
0,012	2,13675213675	2,56166056166
0,0124	2,25396825397	2,66422466422
0,0128	2,3663003663	2,77167277167
0,0132	2,4884004884	2,87423687424
0,0136	2,60073260073	2,98168498168
0,014	2,71794871795	3,07936507937
0,0144	2,83028083028	3,18192918193
0,0148	2,93772893773	3,27472527473
0,0152	3,04029304029	3,37240537241
0,0156	3,15262515263	3,46031746032
0,016	3,26007326007	3,56288156288
0,0164	3,36752136752	3,65079365079
0,0168	3,47985347985	3,74847374847
0,0172	3,58241758242	3,8315018315
0,0176	3,68498168498	3,91941391941
0,018	3,78266178266	4,00244200244
0,0184	3,88034188034	4,08547008547
0,0188	3,98290598291	4,1684981685
0,0192	4,08058608059	4,24664224664
0,0196	4,17826617827	4,33455433455
0,02	4,27106227106	4,40293040293
0,0204	4,36385836386	4,48107448107
0,0208	4,45665445665	4,55433455433
0,0212	4,53968253968	4,61294261294
0,0216	4,62759462759	4,69108669109
0,022	4,71062271062	4,75457875458
0,0224	4,8083028083	4,82783882784
0,0228	4,89133089133	4,88156288156
0,0232	4,96947496947	4,94505494505
0,0236	5,04273504274	5,00366300366
0,024	5,115995116	5,0525030525
0,0244	5,18925518926	5,10622710623
0,0248	5,2673992674	5,16483516484
0,0252	5,34065934066	5,22344322344
0,0256	5,40903540904	5,26251526252
0,026	5,47252747253	5,30647130647
0,0264	5,5409035409	5,35042735043
0,0268	5,59951159951	5,38461538462
0,0272	5,65323565324	5,42368742369
0,0276	5,71672771673	5,45787545788
0,028	5,77533577534	5,49694749695
0,0284	5,82417582418	5,52136752137
0,0288	5,87301587302	5,54578754579
0,0292	5,92185592186	5,57020757021
0,0296	5,96092796093	5,58485958486
0,03	6	5,60927960928
0,0304	6,03907203907	5,62881562882
0,0308	6,08302808303	5,63858363858
0,0312	6,11721611722	5,65323565324
0,0316	6,14652014652	5,663003663
0,032	6,17582417582	5,66788766789
0,0324	6,19536019536	5,663003663
0,0328	6,22466422466	5,67277167277
0,0332	6,23931623932	5,66788766789
0,0336	6,26373626374	5,65811965812
0,034	6,28327228327	5,663003663
0,0344	6,29792429792	5,64835164835
0,0348	6,31257631258	5,63858363858
0,0352	6,30769230769	5,60927960928
0,0356	6,32234432234	5,6043956044
0,036	6,33211233211	5,58974358974
0,0364	6,32722832723	5,57020757021
0,0368	6,32234432234	5,5409035409
0,0372	6,31746031746	5,50183150183
0,0376	6,31257631258	5,4822954823
0,038	6,29304029304	5,43345543346
0,0384	6,27838827839	5,40415140415
0,0388	6,25396825397	5,36507936508
0,0392	6,2442002442	5,33089133089
0,0396	6,22466422466	5,29181929182
0,04	6,20512820513	5,24297924298
0,0404	6,17582417582	5,19413919414
0,0408	6,14652014652	5,14041514042
0,0412	6,11721611722	5,08669108669
0,0416	6,07814407814	5,03296703297
0,042	6,04395604396	4,98901098901
0,0424	6,00976800977	4,9304029304
0,0428	5,9706959707	4,86691086691
0,0432	5,92185592186	4,79365079365
0,0436	5,8778998779	4,73015873016
0,044	5,82417582418	4,66666666667
0,0444	5,77533577534	4,59829059829
0,0448	5,7264957265	4,52503052503
0,0452	5,67277167277	4,45665445665
0,0456	5,61416361416	4,37851037851
0,046	5,55555555556	4,30036630037
0,0464	5,48717948718	4,21733821734
0,0468	5,42368742369	4,12454212454
0,0472	5,35531135531	4,0463980464
0,0476	5,28205128205	3,96825396825
0,048	5,21855921856	3,88522588523
0,0484	5,1452991453	3,79242979243
0,0488	5,06715506716	3,69963369963
0,0492	4,99389499389	3,61172161172
0,0496	4,90598290598	3,50915750916
0,05	4,83272283272	3,41636141636
0,0504	4,74481074481	3,32356532357
0,0508	4,66666666667	3,22588522589
0,0512	4,57387057387	3,12820512821
0,0516	4,49084249084	3,02564102564
0,052	4,39804639805	2,92796092796
0,0524	4,31013431013	2,81562881563
0,0528	4,21733821734	2,71794871795
0,0532	4,11965811966	2,61538461538
0,0536	4,03663003663	2,51282051282
0,054	3,93406593407	2,40537240537
0,0544	3,8315018315	2,29792429792
0,0548	3,73382173382	2,18559218559
0,0552	3,62148962149	2,07814407814
0,0556	3,52869352869	1,96092796093
0,056	3,42124542125	1,85836385836
0,0564	3,31868131868	1,74114774115
0,0568	3,21611721612	1,6336996337
0,0572	3,10378510379	1,52136752137
0,0576	2,99145299145	1,39926739927
0,058	2,88888888889	1,29181929182
0,0584	2,77167277167	1,16483516484
0,0588	2,66422466422	1,0525030525
0,0592	2,55189255189	0,940170940171
0,0596	2,44444444444	0,827838827839
0,06	2,32722832723	0,710622710623
0,0604	2,21001221001	0,593406593407
0,0608	2,09768009768	0,471306471306
0,0612	1,97557997558	0,35409035409
0,0616	1,85836385836	0,23199023199
0,062	1,74603174603	0,114774114774
0,0624	1,6336996337	0,002442002442
0,0628	1,51648351648	-0,10989010989
0,0632	1,39438339438	-0,227106227106
0,0636	1,27228327228	-0,344322344322
0,064	1,15018315018	-0,471306471306
0,0644	1,03785103785	-0,583638583639
0,0648	0,915750915751	-0,695970695971
0,0652	0,798534798535	-0,808302808303
